"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042692","muscle cell differentiation","38/998","449/28943",4.15288697374437e-07,1.32084272596386e-05,9.4685124213908e-06,"Adgrb3/Itga8/Homer1/Actn4/Slc25a4/Ifrd1/Bdnf/Tmsb4x/Mrtfb/Sorbs2/Mapk14/Ank2/Actn1/Actg1/Dmd/Mef2c/H3f3b/Camk1/Myh9/Plec/Lncpint/Syne1/Adgrb1/Adrb1/Hdac4/Hnrnpu/Sik1/Rbm24/Cd81/Speg/Tmod1/Mrtfa/Sgcd/Nln/Cntnap2/Ddx39b/Sort1/Acvr1",38
"GO:0032412","regulation of ion transmembrane transporter activity","29/998","293/28943",4.1547156374394e-07,1.32084272596386e-05,9.4685124213908e-06,"Hecw2/Cacna1a/Arc/Plcb1/Calm1/Homer1/Grm5/Ryr2/Cabp1/Ctss/Ank2/Mink1/Dmd/Mef2c/Cacnb2/Fgf12/Nlgn1/Calm2/Ndufa4/Rph3a/Vmp1/Adrb1/Nedd4l/Wnk2/Ptpn3/Chrm3/Asic2/Trpc6/Abcc8",29
"GO:0007265","Ras protein signal transduction","32/998","344/28943",4.32824085778335e-07,1.36588093803879e-05,9.79137059525663e-06,"Apoe/Dgkz/Stmn1/Dgki/Plekhg5/Madd/Arhgef3/Iqsec1/Mapre2/Ogt/Usp28/Rasgef1b/Rapgef5/Adrb1/Arhgap44/Arhgap42/Rit2/Rhou/Stmn3/Cdc42se2/Arhgef2/Dab2ip/Jun/Ksr2/Spry2/Rapgef4/Rasa2/Abl2/Rasgef1c/Git2/Rap2a/Rras2",32
"GO:0001952","regulation of cell-matrix adhesion","18/998","128/28943",4.34909986060209e-07,1.36588093803879e-05,9.79137059525663e-06,"Skap1/Dmtn/Prkcz/Actg1/Mink1/Dmd/Ptprj/Macf1/Rcc2/Fmn1/Arhgap6/Fermt2/Dusp3/Iqgap1/Cask/Epb41l5/Adam15/Ptpn11",18
"GO:0032535","regulation of cellular component size","35/998","398/28943",4.83779325252748e-07,1.51020750810828e-05,1.0825981222682e-05,"Kcnma1/Slit2/Apoe/Sptan1/Dip2b/Sema6d/Ifrd1/Bdnf/Atp2b2/Tmsb4x/Inf2/Dmtn/Mapt/Prkce/Dbn1/Hsp90ab1/Sptbn1/Map1b/Golga4/Ogt/Macf1/Tnr/Dcx/Fmn1/D130043K22Rik/Tmod1/Ppp1r9a/Prr16/Sema5b/Atp5g1/Mt3/Ptprs/Cdh4/Slc12a2/Slc12a5",35
"GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","7/998","16/28943",4.94305510908509e-07,1.53382704043586e-05,1.09952987582485e-05,"Kalrn/Camk2a/Prkcz/Tnik/Rapgef4/Gpc6/Magi2",7
"GO:0001667","ameboidal-type cell migration","39/998","471/28943",5.10509936144278e-07,1.57468005303551e-05,1.12881551669997e-05,"Slit2/Apoe/Fgf1/Nr4a1/Spred1/Sema6d/Plekhg5/Smoc2/Egr3/Dmtn/Iqsec1/Itgav/Mapre2/Pip5k1a/Prkce/Mef2c/Macf1/Myh9/Plec/Rcc2/Sox8/Adgrb1/Arid5b/Ovol2/Cap1/Mia3/Fndc3b/Dab2ip/Jun/Sema5b/Iqgap1/Cd63/Epb41l5/Has1/Ccbe1/Acvr1/Ptpn11/Vash1/Macir",39
"GO:1905475","regulation of protein localization to membrane","23/998","201/28943",5.24002953077776e-07,1.60673568215919e-05,1.15179471903548e-05,"Kalrn/Atp2c1/Tamalin/Camk2a/Prkn/Sorbs2/Dmtn/Numb/Prkcz/Dbn1/Sptbn1/Ogt/Mtcl1/Camk2g/Stx3/Arhgap44/Zmynd8/Tnik/Cd81/Ptpn9/Rapgef4/Gpc6/Magi2",23
"GO:0006941","striated muscle contraction","21/998","173/28943",6.10846437538894e-07,1.86200367019209e-05,1.33478456846734e-05,"Nr4a1/Calm1/Homer1/Smad7/Map2k6/Ryr2/Scn1a/Atp1a3/Aldoa/Atp8a2/Ank2/Dmd/Cacnb2/Calm2/Adrb1/Hdac4/Ryr3/Atp1a1/Sgcd/Trpm4/Pde5a",21
"GO:0048814","regulation of dendrite morphogenesis","15/998","93/28943",6.60957005490821e-07,2.00297029383242e-05,1.43583704055224e-05,"Hecw2/Adgrb3/Kalrn/Cit/Cux1/Numb/Dbn1/Grin1/Nedd4l/Tnik/Nsmf/Xlr3b/Cask/Rap2a/Trpc6",15
