"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"96","Cadm2",2.14659411146549e-12,0.324133745801279,0.973,0.972,7.48452968844671e-08,0.324133745801279,1.17332132915832e-08,-0.261543192008744,0.968,0.973,0.000409101947837632,-0.261543192008744,"sig","#E7B800"
"97","Calb2",2.63201865592564e-10,0.46278724367674,0.133,0.069,9.17705944761593e-06,0.46278724367674,6.82061006164779e-09,-0.404765499610628,0.074,0.133,0.000237814211019473,-0.404765499610628,"sig","#E7B800"
"98","Caln1",1.5021719820427e-18,-0.423579813523826,0.254,0.389,5.23762304978827e-14,-0.423579813523826,3.05781282572308e-10,0.2718517501488,0.352,0.254,1.06616759794487e-05,0.2718517501488,"sig","#E7B800"
"99","Ccdc136",1.00438873507273e-08,-0.228814143138655,0.338,0.413,0.000350200220257809,-0.228814143138655,6.88245905261511e-07,0.168344883794291,0.412,0.338,0.0239970699787531,0.168344883794291,"sig","#E7B800"
"100","Ccn4",9.15286764628787e-07,0.106391868593576,0.043,0.014,0.0319133036223119,0.106391868593576,0.00025287679563235,-0.0933520704347728,0.021,0.043,1,-0.0933520704347728,"non-sig","#00AFBB"
"101","Ccser1",3.66275914568966e-07,-0.163372606831858,0.863,0.945,0.0127709423132762,-0.163372606831858,3.41838683452298e-12,0.208692842472707,0.944,0.863,1.19188893759313e-07,0.208692842472707,"sig","#E7B800"
"102","Cdh11",5.26736273162603e-10,-0.246571537772716,0.355,0.445,1.83657136363605e-05,-0.246571537772716,2.72099681689546e-13,0.258445839199266,0.476,0.355,9.48729960146939e-09,0.258445839199266,"sig","#E7B800"
"103","Cdh13",2.99599912339654e-07,-0.398546767019244,0.411,0.489,0.0104461501435467,-0.398546767019244,4.86117311240997e-07,0.267503182215362,0.5,0.411,0.0169494522910398,0.267503182215362,"sig","#E7B800"
"104","Cdh9",6.37785658533851e-12,-0.33834564315282,0.291,0.396,2.22376725560998e-07,-0.33834564315282,1.47400562938173e-17,0.564716711475869,0.419,0.291,5.13941542796528e-13,0.564716711475869,"sig","#E7B800"
"105","Cdk14",3.99817256272911e-34,0.705930967760685,0.657,0.511,1.39404282744676e-29,0.705930967760685,7.70435000025928e-21,-0.537331354973754,0.559,0.657,2.6862757145904e-16,-0.537331354973754,"sig","#E7B800"
"106","Celf2",3.56956679858751e-49,0.953269091495535,0.972,0.96,1.24460085566351e-44,0.953269091495535,1.97874049393313e-39,-0.852607777078123,0.966,0.972,6.89927448019665e-35,-0.852607777078123,"sig","#E7B800"
"107","Celf4",1.05579149124058e-14,0.41434739641001,0.828,0.785,3.68122819250852e-10,0.41434739641001,1.24815468003837e-15,-0.409922664810847,0.792,0.828,4.3519409228898e-11,-0.409922664810847,"sig","#E7B800"
"108","Cemip",4.85098940030246e-13,-0.445043133758675,0.254,0.354,1.69139447420346e-08,-0.445043133758675,2.58866816066612e-12,0.463140680637639,0.349,0.254,9.02590927579455e-08,0.463140680637639,"sig","#E7B800"
"109","Chl1",3.22030957412689e-22,-0.372174943592476,0.458,0.619,1.12282533921082e-17,-0.372174943592476,1.52145167049227e-21,0.373639271474167,0.622,0.458,5.3048455395054e-17,0.373639271474167,"sig","#E7B800"
"110","Chn2",5.09857351950638e-08,0.329066184520608,0.272,0.198,0.00177771962904629,0.329066184520608,1.04883219434215e-06,-0.294384616443491,0.21,0.272,0.0365696321201278,-0.294384616443491,"sig","#E7B800"
"111","Chrm2",7.01781966673926e-13,0.703444533232981,0.229,0.141,2.44690318320198e-08,0.703444533232981,8.014579113904e-14,-0.78630158933996,0.138,0.229,2.79444329964491e-09,-0.78630158933996,"sig","#E7B800"
"112","Chrna10",3.82172067848865e-07,0.0908207460211628,0.017,0,0.0133251934896864,0.0908207460211628,1.36382795160337e-06,-0.0896351928720315,0.001,0.017,0.0475525891885545,-0.0896351928720315,"sig","#E7B800"
"113","Chst11",8.44669851889388e-08,0.32370157837726,0.153,0.097,0.00294511037258273,0.32370157837726,3.46778384986057e-05,-0.276023193031392,0.11,0.153,1,-0.276023193031392,"non-sig","#00AFBB"
"114","Chsy3",3.03648509000475e-08,0.441002365702053,0.548,0.491,0.00105873125633196,0.441002365702053,1.45054414028981e-08,-0.385641732539697,0.482,0.548,0.000505761225394849,-0.385641732539697,"sig","#E7B800"
"115","Cit",1.35058623578745e-12,-0.291747305592835,0.557,0.662,4.7090890283201e-08,-0.291747305592835,2.56922269801314e-06,0.174507856637573,0.653,0.557,0.0895810878116242,0.174507856637573,"non-sig","#00AFBB"
"116","Ckb",2.01936528520278e-12,0.343823509269615,0.765,0.716,7.04092093991653e-08,0.343823509269615,8.48022392268035e-15,-0.370251320764695,0.731,0.765,2.95679967512096e-10,-0.370251320764695,"sig","#E7B800"
"117","Clmp",1.14072800996973e-08,-0.225680520916896,0.301,0.383,0.000397737635236146,-0.225680520916896,2.12586651330243e-06,0.130292049201159,0.379,0.301,0.0741225877193159,0.130292049201159,"non-sig","#00AFBB"
"118","Clstn3",9.66166983255081e-17,-0.306122629142316,0.431,0.547,3.36873442051549e-12,-0.306122629142316,0.000391850877661417,0.0888777339748399,0.493,0.431,1,0.0888777339748399,"non-sig","#00AFBB"
"119","Cntn3",4.98758141880645e-12,-0.241680943197506,0.52,0.645,1.73902001329525e-07,-0.241680943197506,1.64396891775723e-16,0.319277591010079,0.661,0.52,5.73202642554413e-12,0.319277591010079,"sig","#E7B800"
