,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
Gm55325,0.167777121,0.005541742,0.004,0.001,1,,,,,
Gm18899,0.167777121,0.006950397,0.004,0.001,1,,,,,
A330040F15Rik,0.16780431,-0.050123287,0.089,0.101,1,,,,,
Gm48146,0.16784864,0.014762835,0.035,0.027,1,,,,,
Slc20a2,0.16785071,-0.033636516,0.181,0.198,1,,,,,
Gm36328,0.167886858,0.002911347,0.004,0.001,1,,,,,
Nutf2-ps1,0.167886858,0.00578678,0.004,0.001,1,,,,,
Tanc1,0.167915019,-0.045456021,0.045,0.055,1,,,,,
Elk1,0.168014065,0.027287611,0.049,0.039,1,,,,,
Gm48123,0.168106492,0.003579064,0.004,0.001,1,,,,,
Dock6,0.16811776,-0.011302087,0.008,0.013,1,,,,,
Gbf1,0.16829394,-0.018001652,0.47,0.492,1,,,,,
Gm33373,0.168421532,-0.016977343,0.036,0.045,1,,,,,
Cog6,0.16842565,-0.037277352,0.122,0.138,1,,,,,
Pcdhb11,0.16852572,0.024771339,0.016,0.011,1,,,,,
Mfsd14b,0.168720761,-0.026014191,0.136,0.151,1,,,,,
Ubxn1,0.168750767,-0.030588158,0.135,0.15,1,,,,,
Fndc4,0.168831934,-0.032110299,0.127,0.141,1,,,,,
Izumo4,0.168912587,-0.075141717,0.142,0.154,1,,,,,
Prrc2a,0.168916062,0.069812489,0.129,0.114,1,,,,,
1110059E24Rik,0.168926549,0.006339555,0.125,0.141,1,,,,,
Ino80dos,0.169047895,0.10050611,0.234,0.214,1,,,,,
Fgd3,0.169155368,0.063985096,0.08,0.067,1,,,,,
Slc35a3,0.169175162,-0.040852305,0.105,0.118,1,,,,,
Gm47467,0.169304181,0.021312532,0.009,0.005,1,,,,,
Llph,0.169309889,0.018481834,0.098,0.082,1,,,,,
Ilk,0.169317686,0.056329973,0.055,0.045,1,,,,,
Gm2087,0.169398337,0.068087425,0.085,0.073,1,,,,,
Slc25a33,0.169463809,-0.044733173,0.108,0.121,1,,,,,
Hsd3b3,0.169505093,0.018755893,0.027,0.019,1,,,,,
Bcas1,0.169567671,0.033433841,0.016,0.011,1,,,,,
Shroom4,0.169602363,-0.010103239,0.036,0.045,1,,,,,
Snx10,0.16983223,-0.065095134,0.241,0.257,1,,,,,
Tpgs2,0.169880409,-0.030632356,0.101,0.115,1,,,,,
Zfp322a,0.169919184,0.075813839,0.24,0.217,1,,,,,
Gm26670,0.169965873,0.025556659,0.016,0.011,1,,,,,
Pter,0.169967523,-0.021237327,0.011,0.017,1,,,,,
Lrrc75b,0.170013508,-0.022951587,0.014,0.02,1,,,,,
Otulin,0.170043632,-0.051769517,0.269,0.286,1,,,,,
Ska3,0.170075554,0.011708463,0.009,0.005,1,,,,,
Ccdc30,0.170087684,0.098861994,0.265,0.244,1,,,,,
Gm47272,0.170247961,0.007953444,0.033,0.025,1,,,,,
9630015K15Rik,0.170262158,0.023893565,0.028,0.021,1,,,,,
Slc2a3,0.170355957,-0.026551209,0.315,0.334,1,,,,,
Sdsl,0.170356941,-0.020918886,0.008,0.012,1,,,,,
Kbtbd11,0.170370918,0.069716722,0.112,0.098,1,,,,,
Prpf6,0.170393743,0.069599059,0.256,0.232,1,,,,,
Gm15545,0.17039591,-0.016241199,0.008,0.013,1,,,,,
Gm9899,0.170409323,-0.014505112,0.015,0.021,1,,,,,
Slc35a4,0.170458918,-0.019938407,0.041,0.051,1,,,,,
Tpp1,0.170574662,-0.037606816,0.094,0.107,1,,,,,
Serpina3n,0.170719534,-0.007076662,0.008,0.012,1,,,,,
Il34,0.17075101,0.06852185,0.106,0.092,1,,,,,
Dnmt3aos,0.170903772,-0.009769556,0.015,0.021,1,,,,,
Mgat2,0.170912242,-0.032578804,0.066,0.077,1,,,,,
Zfp235,0.170916894,0.019326929,0.058,0.047,1,,,,,
Entpd2,0.170961584,-0.01483855,0.008,0.012,1,,,,,
ENSMUSG00000119974,0.171026669,-0.012248158,0.011,0.017,1,,,,,
Rangap1,0.171038471,-0.040307548,0.171,0.187,1,,,,,
Glrx2,0.171203799,-0.061860628,0.171,0.186,1,,,,,
Gm48138,0.171203891,-0.016197444,0.008,0.012,1,,,,,
Itgb1bp1,0.171231208,-0.028760385,0.043,0.053,1,,,,,
Msh4,0.171264508,-0.019490523,0.008,0.012,1,,,,,
Gm43175,0.171274675,0.115960119,0.185,0.169,1,,,,,
Abcd3,0.17134211,-0.046949333,0.188,0.204,1,,,,,
Gm31508,0.171385867,-0.02222558,0.045,0.054,1,,,,,
Spin2c,0.171391553,0.019194499,0.013,0.008,1,,,,,
Gm43598,0.171415232,0.013066951,0.016,0.011,1,,,,,
Gm15510,0.171422983,0.01070621,0.03,0.023,1,,,,,
A230056P14Rik,0.171438448,-0.061095869,0.093,0.105,1,,,,,
Zfp961,0.171486843,-0.014445907,0.203,0.22,1,,,,,
Copb2,0.171490246,-0.048782667,0.138,0.152,1,,,,,
St8sia6,0.171545095,0.010750419,0.027,0.019,1,,,,,
Arid3a,0.171704243,0.055642871,0.047,0.038,1,,,,,
4932422M17Rik,0.171776915,0.030321632,0.029,0.022,1,,,,,
Gm15594,0.171809095,0.062935899,0.138,0.121,1,,,,,
Kif11,0.171909265,-0.002874905,0.009,0.005,1,,,,,
Slc16a13,0.172015841,0.013863233,0.013,0.008,1,,,,,
Cd151,0.172107245,0.010775477,0.022,0.015,1,,,,,
ENSMUSG00000121028,0.172190398,0.027680198,0.023,0.017,1,,,,,
Chadl,0.172205048,0.032718761,0.045,0.035,1,,,,,
Wbp11,0.172217343,0.063041798,0.175,0.156,1,,,,,
Gm44977,0.172297455,-0.013891843,0.008,0.012,1,,,,,
Gm29260,0.172357078,0.096445698,0.013,0.008,1,,,,,
Pot1b,0.172357641,0.054708168,0.088,0.075,1,,,,,
Zfp111,0.172481013,0.022800173,0.023,0.017,1,,,,,
Cnot6l,0.17251029,0.124813086,0.319,0.304,1,,,,,
Pigb,0.172555,-0.02308274,0.145,0.162,1,,,,,
Gm16485,0.172618564,-0.026841301,0.011,0.016,1,,,,,
Cep126,0.172698268,-0.025096254,0.213,0.231,1,,,,,
Slc9a7,0.172813453,0.060349151,0.314,0.29,1,,,,,
Arfgap3,0.172933649,-0.071960917,0.116,0.128,1,,,,,
Nae1,0.172978629,-0.026998462,0.244,0.263,1,,,,,
Pih1d2,0.17308101,0.015750477,0.008,0.004,1,,,,,
1110002J07Rik,0.17308101,0.019872083,0.008,0.004,1,,,,,
Rtn2,0.173119764,-0.03554525,0.057,0.067,1,,,,,
Numb,0.1731562,0.116110322,0.361,0.345,1,,,,,
St8sia4,0.173187387,-0.069552233,0.226,0.241,1,,,,,
Arl8a,0.173286207,0.056570434,0.178,0.159,1,,,,,
2010320M18Rik,0.173305467,0.014427711,0.03,0.023,1,,,,,
Rrp1b,0.173338943,-0.03928164,0.096,0.109,1,,,,,
Itih5,0.17339931,-0.036483647,0.011,0.016,1,,,,,
Atp23,0.173402334,-0.024712495,0.047,0.057,1,,,,,
Pde3b,0.173418454,-0.029687866,0.24,0.258,1,,,,,
Atp5j,0.173472361,-0.001697098,0.323,0.345,1,,,,,
4930486I03Rik,0.173479154,-0.004016212,0,0.002,1,,,,,
Gm28913,0.173479154,-0.005766395,0,0.002,1,,,,,
Gm37095,0.173479154,-0.005372952,0,0.002,1,,,,,
Ccm2l,0.173479154,-0.007460494,0,0.002,1,,,,,
Gm43803,0.173479154,-0.004021743,0,0.002,1,,,,,
Gm26939,0.173479154,-0.003410294,0,0.002,1,,,,,
Gm36569,0.173479154,-0.004613315,0,0.002,1,,,,,
Gm16213,0.173479154,-0.005762374,0,0.002,1,,,,,
Musk,0.173479154,-0.009887473,0,0.002,1,,,,,
Gm17590,0.173479154,-0.005762852,0,0.002,1,,,,,
Gm9523,0.173479154,-0.006726013,0,0.002,1,,,,,
Gm10221,0.173479154,-0.00438446,0,0.002,1,,,,,
Crygn,0.173479154,-0.005487571,0,0.002,1,,,,,
Gm43693,0.173479154,-0.005730126,0,0.002,1,,,,,
Gm10440,0.173479154,-0.002926497,0,0.002,1,,,,,
9330198I05Rik,0.173479154,-0.006038082,0,0.002,1,,,,,
1700048F04Rik,0.173479154,-0.011012909,0,0.002,1,,,,,
Atp6v1fnb,0.173479154,-0.005114528,0,0.002,1,,,,,
C1rl,0.173479154,-0.006862357,0,0.002,1,,,,,
Gm31108,0.173479154,-0.007058308,0,0.002,1,,,,,
Gm44428,0.173479154,-0.006001957,0,0.002,1,,,,,
ENSMUSG00000121119,0.173479154,-0.006720449,0,0.002,1,,,,,
Gm45331,0.173479154,-0.005665476,0,0.002,1,,,,,
Ascl2,0.173479154,-0.00405045,0,0.002,1,,,,,
Gm7706,0.173479154,-0.005402415,0,0.002,1,,,,,
Gm17229,0.173479154,-0.00538979,0,0.002,1,,,,,
Olfr1390,0.173479154,-0.006003318,0,0.002,1,,,,,
ENSMUSG00000120190,0.173479154,-0.004766627,0,0.002,1,,,,,
9130204K15Rik,0.173479154,-0.003649642,0,0.002,1,,,,,
Igf2bp1,0.173479154,-0.005666492,0,0.002,1,,,,,
Cd300lg,0.173479154,-0.005422068,0,0.002,1,,,,,
Gm35818,0.173479154,-0.004178985,0,0.002,1,,,,,
Cmah,0.173479154,-0.006586306,0,0.002,1,,,,,
Gm36346,0.173479154,-0.005303237,0,0.002,1,,,,,
Phf11,0.173479154,-0.006592937,0,0.002,1,,,,,
Gm32815,0.173479154,-0.006065815,0,0.002,1,,,,,
Gm49702,0.173479154,-0.005109008,0,0.002,1,,,,,
Gm41541,0.173479154,-0.007438259,0,0.002,1,,,,,
Tnfsf9,0.173479154,-0.005942265,0,0.002,1,,,,,
Gm49923,0.173479154,-0.004801178,0,0.002,1,,,,,
Kcnv2,0.173479154,-0.005483947,0,0.002,1,,,,,
Gm15152,0.173479154,-0.007323778,0,0.002,1,,,,,
Lypd1,0.173560408,-0.002472443,0.03,0.039,1,,,,,
Gm20125,0.173630851,0.028933572,0.018,0.013,1,,,,,
Gm7967,0.173656938,-0.012076431,0,0.002,1,,,,,
Gm13666,0.173656938,-0.003084315,0,0.002,1,,,,,
Gm13715,0.173656938,-0.007314345,0,0.002,1,,,,,
Gm14224,0.173656938,-0.003162669,0,0.002,1,,,,,
Vmn2r-ps3,0.173656938,-0.005798632,0,0.002,1,,,,,
Rpl21-ps11,0.173656938,-0.004991583,0,0.002,1,,,,,
Gm36211,0.173656938,-0.006488065,0,0.002,1,,,,,
Gm2623,0.173656938,-0.00506417,0,0.002,1,,,,,
Hgfac,0.173656938,-0.005959003,0,0.002,1,,,,,
Gm43022,0.173656938,-0.003375526,0,0.002,1,,,,,
Gm10252,0.173656938,-0.005449085,0,0.002,1,,,,,
Tmem255b,0.173656938,-0.006663703,0,0.002,1,,,,,
Gm47917,0.173656938,-0.005064334,0,0.002,1,,,,,
Gm31592,0.173656938,-0.005522656,0,0.002,1,,,,,
Myrfl,0.173656938,-0.006032856,0,0.002,1,,,,,
Vmn1r229,0.173656938,-0.003781467,0,0.002,1,,,,,
Gm50300,0.173656938,-0.005619059,0,0.002,1,,,,,
Csgalnact2,0.173698808,-0.05569945,0.087,0.099,1,,,,,
1700084E18Rik,0.173834858,-0.006313509,0,0.002,1,,,,,
8430437L04Rik,0.173834858,-0.008462405,0,0.002,1,,,,,
Gm36823,0.173834858,-0.004059374,0,0.002,1,,,,,
Gm42510,0.173834858,-0.003390589,0,0.002,1,,,,,
Gm10300,0.173834858,-0.003380284,0,0.002,1,,,,,
Gm29254,0.173834858,-0.00241278,0,0.002,1,,,,,
Gm42850,0.173834858,-0.00259843,0,0.002,1,,,,,
Ssu2,0.173834858,-0.002532847,0,0.002,1,,,,,
Gm39033,0.173834858,-0.004221791,0,0.002,1,,,,,
Gm44815,0.173834858,-0.002176223,0,0.002,1,,,,,
Gm2814,0.173834858,-0.005701163,0,0.002,1,,,,,
Gm28729,0.173834858,-0.00466013,0,0.002,1,,,,,
Gm19721,0.173834858,-0.004899798,0,0.002,1,,,,,
4933408J17Rik,0.173834858,-0.004042416,0,0.002,1,,,,,
Gm12259,0.173834858,-0.003893384,0,0.002,1,,,,,
Myocd,0.173834858,-0.007521451,0,0.002,1,,,,,
Myhas,0.173834858,-0.007101573,0,0.002,1,,,,,
Gm48780,0.173834858,-0.005986259,0,0.002,1,,,,,
Gm17195,0.173834858,-0.00454758,0,0.002,1,,,,,
Gm46364,0.173834858,-0.00606615,0,0.002,1,,,,,
Pfn3,0.173834858,-0.009770213,0,0.002,1,,,,,
Gm27198,0.173834858,-0.003866196,0,0.002,1,,,,,
Gm33936,0.173834858,-0.004093322,0,0.002,1,,,,,
Ribc2,0.173834858,-0.003862491,0,0.002,1,,,,,
Tuba1c,0.173834858,-0.003967282,0,0.002,1,,,,,
Gm54867,0.173834858,-0.005225087,0,0.002,1,,,,,
Olfr1426,0.173834858,-0.004569579,0,0.002,1,,,,,
2610016A17Rik,0.173834858,-0.004238215,0,0.002,1,,,,,
Kir3dl1,0.173834858,-0.004775204,0,0.002,1,,,,,
Irs4,0.173834858,-0.005675084,0,0.002,1,,,,,
Gm17178,0.173977226,-0.022225818,0.081,0.093,1,,,,,
Iqce,0.173979516,-0.050957313,0.143,0.158,1,,,,,
Gm28221,0.173992849,0.013763125,0.008,0.004,1,,,,,
Gm38312,0.174012914,-0.003140328,0,0.002,1,,,,,
Gm9530,0.174012914,-0.003249899,0,0.002,1,,,,,
Fut7,0.174012914,-0.002862896,0,0.002,1,,,,,
Dnai3,0.174012914,-0.003150144,0,0.002,1,,,,,
Gm12718,0.174012914,-0.002219037,0,0.002,1,,,,,
Trp73,0.174012914,0.002724495,0,0.002,1,,,,,
C230066G23Rik,0.174012914,-0.003046682,0,0.002,1,,,,,
Myl2,0.174012914,-0.002478914,0,0.002,1,,,,,
Gm38167,0.174012914,-0.003686735,0,0.002,1,,,,,
Gm24576,0.174012914,-0.003927946,0,0.002,1,,,,,
Ces4a,0.174012914,-0.001862172,0,0.002,1,,,,,
Gm20396,0.174012914,-0.004536299,0,0.002,1,,,,,
ENSMUSG00000120020,0.174012914,-0.00324206,0,0.002,1,,,,,
Gm16222,0.174012914,-0.004397258,0,0.002,1,,,,,
Gm18940,0.174012914,-0.003187259,0,0.002,1,,,,,
Fbxo43,0.174012914,-0.002747793,0,0.002,1,,,,,
8430426J06Rik,0.174012914,-0.005096524,0,0.002,1,,,,,
Gm49671,0.174012914,-0.002893904,0,0.002,1,,,,,
Gm5822,0.174012914,-0.003082519,0,0.002,1,,,,,
Ccdc172,0.174012914,-0.003005892,0,0.002,1,,,,,
Rpl10-ps4,0.174012914,-0.00238938,0,0.002,1,,,,,
Fam90a1b,0.174012914,-0.002379396,0,0.002,1,,,,,
mt-Tr,0.174012914,-0.003073137,0,0.002,1,,,,,
Gm37067,0.174103901,-0.023910194,0.014,0.02,1,,,,,
Emsy,0.17414442,-0.028518403,0.335,0.352,1,,,,,
Prrt1,0.1741645,-0.013019589,0.106,0.121,1,,,,,
Neurl2,0.174221368,0.018009004,0.008,0.004,1,,,,,
Mycbpap,0.174258034,-0.012518563,0.015,0.021,1,,,,,
AW822252,0.174303032,0.021914525,0.053,0.043,1,,,,,
Atxn7l3,0.17435532,-0.049349172,0.13,0.143,1,,,,,
Syt9,0.17438228,-0.026727901,0.014,0.02,1,,,,,
Dlg4,0.174400287,-0.035869356,0.225,0.242,1,,,,,
Tmem184b,0.174415873,-0.017835293,0.133,0.148,1,,,,,
Gabbr1,0.174471607,0.081651523,0.488,0.463,1,,,,,
Egr3,0.174517391,-0.000669995,0.018,0.025,1,,,,,
Blnk,0.174526409,0.015453475,0.008,0.004,1,,,,,
Narf,0.174582478,-0.063034205,0.18,0.193,1,,,,,
Gm36939,0.174644943,0.005782852,0.013,0.008,1,,,,,
Gm44129,0.174683097,-0.059537486,0.088,0.1,1,,,,,
Batf2,0.174831849,0.010953468,0.008,0.004,1,,,,,
Tomm5,0.174900283,-0.074297098,0.111,0.123,1,,,,,
Elovl7,0.174972979,0.072597479,0.057,0.047,1,,,,,
Gm43502,0.174984718,0.008857945,0.008,0.004,1,,,,,
Plpp7,0.175090422,0.038240473,0.063,0.053,1,,,,,
Tcn2,0.175115846,-0.008640897,0.008,0.012,1,,,,,
Tmem79,0.175126249,-0.022883622,0.014,0.02,1,,,,,
Pcdhb5,0.175155498,0.011768825,0.016,0.011,1,,,,,
Eci2,0.175160052,0.031746154,0.063,0.052,1,,,,,
Lemd3,0.175176652,-0.028522343,0.203,0.218,1,,,,,
Hrob,0.175206457,0.001745819,0.016,0.011,1,,,,,
Fkbp11,0.175214209,0.012019218,0.008,0.004,1,,,,,
Gm42997,0.175405847,-0.018092891,0.014,0.02,1,,,,,
Chpt1,0.175491834,-0.019649113,0.298,0.311,1,,,,,
Ltn1,0.17550699,-0.04311851,0.162,0.175,1,,,,,
Pnck,0.175509014,-0.057835381,0.09,0.103,1,,,,,
Gm15631,0.175542926,-0.028106631,0.047,0.057,1,,,,,
Mospd2,0.175661278,-0.035722582,0.086,0.098,1,,,,,
Crkl,0.175671538,0.040579114,0.121,0.106,1,,,,,
Lap3,0.175700866,0.031141702,0.037,0.029,1,,,,,
Tmeff2,0.175737326,0.048026024,0.666,0.662,1,,,,,
Gm15542,0.175745507,-0.019302374,0.007,0.011,1,,,,,
Tmed3,0.175752014,0.040208104,0.057,0.047,1,,,,,
Pdgfrl,0.175845205,0.035275926,0.007,0.003,1,,,,,
Ak5,0.175874206,0.019749336,0.292,0.316,1,,,,,
Adamtsl3,0.176032291,-0.020560611,0.007,0.011,1,,,,,
Ptcd1,0.176039658,-0.018927881,0.041,0.05,1,,,,,
Minar2,0.176112337,0.049600272,0.111,0.097,1,,,,,
Ptprf,0.176134295,0.02666541,0.108,0.093,1,,,,,
Hepacam2,0.176134419,0.003225272,0.008,0.004,1,,,,,
Kmt5c,0.176136926,-0.023677857,0.034,0.043,1,,,,,
Gm45295,0.176137261,0.016591028,0.005,0.002,1,,,,,
Fam136a,0.17614426,-0.04113,0.062,0.073,1,,,,,
4833422C13Rik,0.176262479,0.0643103,0.211,0.193,1,,,,,
Gm14764,0.176284162,-0.043880109,0.033,0.041,1,,,,,
Mbnl2,0.176291558,0.117376802,0.546,0.537,1,,,,,
9530086O07Rik,0.176365034,0.004340225,0.008,0.004,1,,,,,
Ubqln1,0.176392383,-0.036155772,0.186,0.2,1,,,,,
Cop1,0.176438518,-0.036694905,0.325,0.346,1,,,,,
Gm9873,0.176518902,0.003117654,0.008,0.004,1,,,,,
Rps24,0.176572345,0.083283128,0.305,0.282,1,,,,,
Gm42620,0.176636933,0.012548307,0.005,0.002,1,,,,,
Cd226,0.176690053,0.016413791,0.021,0.015,1,,,,,
Vinac1,0.176722083,-0.020387165,0.017,0.023,1,,,,,
Gm10570,0.176731036,-0.03320251,0.027,0.034,1,,,,,
Ahnak,0.176736994,0.013831546,0.005,0.002,1,,,,,
Gm15238,0.176736994,0.011006712,0.005,0.002,1,,,,,
Mrpl23-ps1,0.176837097,0.00839781,0.005,0.002,1,,,,,
Garin1a,0.176837097,0.008980141,0.005,0.002,1,,,,,
Sh2d6,0.176837097,0.013795442,0.005,0.002,1,,,,,
Prss53,0.176837097,0.012928945,0.005,0.002,1,,,,,
Gm49957,0.176837097,0.008089118,0.005,0.002,1,,,,,
Gm10478,0.176837097,0.008602907,0.005,0.002,1,,,,,
0610009B22Rik,0.17684606,0.049984396,0.081,0.069,1,,,,,
4632418H02Rik,0.176865966,-0.02814033,0.011,0.016,1,,,,,
Gm56483,0.176904009,0.003008035,0.008,0.004,1,,,,,
Zfp120,0.176933326,0.054799608,0.046,0.037,1,,,,,
Gcnt4,0.176937243,0.011476589,0.005,0.002,1,,,,,
Cspg4b,0.176937243,0.00812275,0.005,0.002,1,,,,,
Gm43009,0.17701826,0.000962472,0.011,0.017,1,,,,,
Tspan33,0.177076901,0.04196843,0.076,0.064,1,,,,,
Vwc2l,0.177115812,0.007589584,0.089,0.103,1,,,,,
Gm37444,0.177137661,0.00673744,0.005,0.002,1,,,,,
Aoah,0.177137661,0.009636601,0.005,0.002,1,,,,,
Gm4149,0.177137661,0.010779708,0.005,0.002,1,,,,,
Ptgr2,0.177231505,0.025140853,0.092,0.079,1,,,,,
Gm13833,0.177237933,0.007756469,0.005,0.002,1,,,,,
6430584L05Rik,0.177237933,0.009993579,0.005,0.002,1,,,,,
Ebi3,0.177252599,0.022689957,0.007,0.003,1,,,,,
Nek6,0.177259238,0.016153515,0.032,0.024,1,,,,,
Trpt1,0.177262724,-0.018633061,0.022,0.029,1,,,,,
Gm38091,0.177338247,0.006651869,0.005,0.002,1,,,,,
Def6,0.177338247,0.011123916,0.005,0.002,1,,,,,
Gab1,0.177417379,0.059652925,0.031,0.023,1,,,,,
ENSMUSG00000120210,0.177438604,0.008771284,0.005,0.002,1,,,,,
Notch4,0.177539003,0.007085879,0.005,0.002,1,,,,,
Gm15347,0.177639445,0.007457875,0.005,0.002,1,,,,,
Sncg,0.177639445,0.006221935,0.005,0.002,1,,,,,
Xlr4b,0.177739928,0.006748566,0.005,0.002,1,,,,,
Arhgap28,0.177751324,0.02328991,0.007,0.003,1,,,,,
ENSMUSG00000119995,0.177760321,-0.010998455,0.007,0.011,1,,,,,
Gng5,0.177868653,-0.02298769,0.022,0.029,1,,,,,
Snx32,0.177929353,0.021335655,0.362,0.389,1,,,,,
Gm13785,0.177941023,0.003167527,0.005,0.002,1,,,,,
Gm48734,0.177941023,0.003936274,0.005,0.002,1,,,,,
Nup93,0.177978811,0.10861884,0.292,0.274,1,,,,,
Smo,0.178084387,0.017058121,0.007,0.003,1,,,,,
B230322F03Rik,0.178084387,0.01482471,0.007,0.003,1,,,,,
Gm36955,0.178107524,0.036560243,0.022,0.016,1,,,,,
Scpep1,0.178109596,-0.046338351,0.084,0.096,1,,,,,
Cdk5r1,0.178178196,0.104980795,0.221,0.204,1,,,,,
Gm38344,0.178242982,0.005203599,0.005,0.002,1,,,,,
Dctn6,0.178256112,0.047827901,0.16,0.142,1,,,,,
Polr2h,0.178331852,0.043599587,0.062,0.051,1,,,,,
1810009A15Rik,0.178334489,0.015959825,0.007,0.003,1,,,,,
Gm42983,0.178343719,0.000761239,0.005,0.002,1,,,,,
Abca7,0.178345638,-0.055594837,0.064,0.074,1,,,,,
Lrfn2,0.178364964,-0.032676635,0.239,0.258,1,,,,,
Acp1,0.178385486,-0.046587777,0.279,0.298,1,,,,,
Epha4,0.178393359,0.109863949,0.203,0.187,1,,,,,
Fpgs,0.17842643,-0.018763912,0.022,0.029,1,,,,,
Knstrn,0.178501369,0.014848965,0.007,0.003,1,,,,,
Glra1,0.178532376,-0.010260795,0.007,0.011,1,,,,,
Pcdh7,0.178595607,0.224349644,0.709,0.711,1,,,,,
Gm37180,0.178644895,-0.073450035,0.123,0.135,1,,,,,
Poln,0.178670384,-0.045693194,0.024,0.031,1,,,,,
Cklf,0.178715676,0.052182378,0.032,0.025,1,,,,,
Gm42640,0.178719287,-0.002179452,0.037,0.046,1,,,,,
Ptma,0.178748183,0.133270401,0.357,0.342,1,,,,,
Abi3,0.178831524,0.022989332,0.006,0.003,1,,,,,
Gm30363,0.178835478,0.006552649,0.007,0.003,1,,,,,
Mmachc,0.178900914,-0.028382931,0.017,0.023,1,,,,,
4932435O22Rik,0.179013684,0.017967279,0.006,0.003,1,,,,,
Gm43727,0.179086364,0.007436459,0.007,0.003,1,,,,,
Gm42683,0.179104816,0.017290082,0.006,0.003,1,,,,,
1700030J22Rik,0.179117186,0.017650126,0.023,0.017,1,,,,,
Fhip2b,0.179130676,-0.023640555,0.094,0.107,1,,,,,
Acsm3,0.179195982,0.020001015,0.006,0.003,1,,,,,
Gm37201,0.179195982,0.014827368,0.006,0.003,1,,,,,
Mydgf,0.179198739,-0.009695399,0.078,0.09,1,,,,,
Bche,0.179222743,0.026433559,0.042,0.033,1,,,,,
Gm43294,0.179287182,0.010205036,0.006,0.003,1,,,,,
Gm15704,0.179421286,0.006680629,0.007,0.003,1,,,,,
Kctd21,0.179437455,-0.042586198,0.058,0.069,1,,,,,
Serac1,0.179446985,-0.033425275,0.119,0.133,1,,,,,
Gm13782,0.179469687,0.015779992,0.006,0.003,1,,,,,
Gm30339,0.179469687,0.011038214,0.006,0.003,1,,,,,
Gm42589,0.179472909,0.020179108,0.015,0.01,1,,,,,
Gm45630,0.179505089,0.009947102,0.007,0.003,1,,,,,
Polr3g,0.179562904,0.013925949,0.043,0.034,1,,,,,
Grhl2,0.179637764,-0.026754954,0.022,0.029,1,,,,,
Igfals,0.17965233,0.010072665,0.006,0.003,1,,,,,
Gm39662,0.17969801,0.009981859,0.006,0.003,1,,,,,
Polr2e,0.179743277,0.033244919,0.1,0.087,1,,,,,
ENSMUSG00000120617,0.179743703,0.011859634,0.006,0.003,1,,,,,
Ncbp1,0.179776955,0.069674555,0.172,0.154,1,,,,,
Nufip2,0.179833944,-0.025429723,0.368,0.384,1,,,,,
Gm2974,0.179840593,0.004644458,0.007,0.003,1,,,,,
Kansl1l,0.179862757,0.073114491,0.577,0.565,1,,,,,
Fdft1,0.179896507,-0.032928031,0.096,0.109,1,,,,,
Lsm7,0.179956384,-0.046620596,0.208,0.223,1,,,,,
Emc2,0.179962724,0.081690061,0.226,0.205,1,,,,,
Thoc3,0.179982443,0.031285765,0.076,0.063,1,,,,,
Gm14508,0.179986224,-0.016675912,0.019,0.026,1,,,,,
Mical3,0.18011558,-0.046911921,0.548,0.567,1,,,,,
Gm47011,0.180176563,0.003073884,0.007,0.003,1,,,,,
Gm44623,0.180201088,0.011165284,0.006,0.003,1,,,,,
Gcat.1,0.180201088,0.006454382,0.006,0.003,1,,,,,
Irf3,0.180261676,-0.043586871,0.094,0.106,1,,,,,
D430001F17Rik,0.180292668,0.005356321,0.006,0.003,1,,,,,
Tnfaip3,0.180384284,0.00724952,0.006,0.003,1,,,,,
Aars2,0.180499894,-0.03582503,0.071,0.082,1,,,,,
Plch1,0.180620973,-0.050168802,0.055,0.065,1,,,,,
Rwdd4a,0.180634869,-0.037060422,0.092,0.105,1,,,,,
Itga2,0.180643658,-0.047100734,0.019,0.025,1,,,,,
Gm42788,0.180644803,-0.0412874,0.021,0.028,1,,,,,
Gm32151,0.180658283,0.021370279,0.012,0.007,1,,,,,
Notch1,0.180668388,-0.01330147,0.007,0.011,1,,,,,
Ccne2,0.180702186,0.020128085,0.084,0.071,1,,,,,
Gm4211,0.180727483,-0.03132967,0.019,0.025,1,,,,,
Gm54420,0.18075109,0.006346816,0.006,0.003,1,,,,,
Phf12,0.180781615,0.069429747,0.286,0.265,1,,,,,
Klhl20,0.18078378,0.035444441,0.11,0.096,1,,,,,
Cd83,0.180867733,0.014239002,0.015,0.01,1,,,,,
Septin2,0.18088086,-0.023091599,0.035,0.043,1,,,,,
Rgs17,0.180895964,0.082904421,0.399,0.381,1,,,,,
Rpl39,0.180951215,-0.052118405,0.126,0.14,1,,,,,
Ttc5,0.180986445,0.079356484,0.142,0.126,1,,,,,
Parp2,0.181177722,0.050833815,0.1,0.087,1,,,,,
Edc4,0.181188388,0.047970912,0.12,0.105,1,,,,,
Gm15243,0.181249907,0.005091924,0.079,0.066,1,,,,,
Zcchc18,0.18133665,-0.019679324,0.525,0.559,1,,,,,
Gm45130,0.181348284,0.054452091,0.088,0.075,1,,,,,
9430021M05Rik,0.181398629,-0.033699119,0.033,0.041,1,,,,,
Bphl,0.181405602,0.051846029,0.124,0.108,1,,,,,
Cep43,0.181476473,-0.05123936,0.139,0.152,1,,,,,
Gm15823,0.18151838,0.012155808,0.012,0.007,1,,,,,
Prrg4,0.181630416,-0.021400756,0.01,0.015,1,,,,,
