,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
Gm48945,0.460191442,4.39E-05,0.001,0,1,,,,,
Gm47237,0.460191442,0.000432053,0.001,0,1,,,,,
Gm11425,0.460191442,4.56E-05,0.001,0,1,,,,,
6030469F06Rik,0.460191442,0.00023143,0.001,0,1,,,,,
Tex21,0.460191442,2.18E-05,0.001,0,1,,,,,
Gm49357,0.460191442,-0.000747351,0.001,0,1,,,,,
4933406F09Rik,0.460191442,-4.70E-05,0.001,0,1,,,,,
Gm16863,0.460191442,0.000149093,0.001,0,1,,,,,
Cldn1,0.460191442,-0.000216359,0.001,0,1,,,,,
Fndc3c1,0.460191442,7.65E-05,0.001,0,1,,,,,
Gm28064,0.46020007,-0.000101114,0,0,1,,,,,
Gm28580,0.46020007,-0.000470382,0,0,1,,,,,
Rgs21,0.46020007,-0.000244584,0,0,1,,,,,
Il2ra,0.46020007,-0.000358126,0,0,1,,,,,
Gm27196,0.46020007,-0.000186765,0,0,1,,,,,
Gm16534,0.46020007,0.000262273,0,0,1,,,,,
ENSMUSG00000120292,0.46020007,-0.000268957,0,0,1,,,,,
Gm31693,0.46020007,-0.000367015,0,0,1,,,,,
ENSMUSG00000121389,0.46020007,-0.000163083,0,0,1,,,,,
Gm24403,0.46020007,-0.000191614,0,0,1,,,,,
Gm26361,0.46020007,0.000339126,0,0,1,,,,,
Gm29736,0.46020007,-0.000134198,0,0,1,,,,,
Gm11891,0.46020007,3.77E-05,0,0,1,,,,,
Dmbx1,0.46020007,-0.000157289,0,0,1,,,,,
Gm16188,0.46020007,-0.00020392,0,0,1,,,,,
1700019F05Rik,0.46020007,-1.27E-06,0,0,1,,,,,
Gm42759,0.46020007,-0.000104357,0,0,1,,,,,
Rpl35a-ps6,0.46020007,-0.000192867,0,0,1,,,,,
ENSMUSG00000121161,0.46020007,-0.000284754,0,0,1,,,,,
Gm16044,0.46020007,-0.000335709,0,0,1,,,,,
Cd209a,0.46020007,0.000552385,0,0,1,,,,,
Gm26427,0.46020007,-0.000103266,0,0,1,,,,,
Gm15875,0.46020007,-0.000377616,0,0,1,,,,,
Gm33501,0.46020007,-4.02E-05,0,0,1,,,,,
Gm38574,0.46020007,0.001543683,0,0,1,,,,,
Gm39388,0.46020007,-0.0001032,0,0,1,,,,,
Ccr4,0.46020007,-0.000377693,0,0,1,,,,,
Gm4755,0.46020007,-0.000341825,0,0,1,,,,,
Gm48209,0.46020007,-0.000166911,0,0,1,,,,,
Gm18362,0.46020007,3.69E-05,0,0,1,,,,,
Gm47157,0.46020007,-0.000366524,0,0,1,,,,,
Lect2,0.46020007,-9.26E-05,0,0,1,,,,,
4930469B13Rik,0.46020007,-0.000398392,0,0,1,,,,,
Gm5471,0.46020007,-0.000226785,0,0,1,,,,,
Gm9575,0.46020007,-0.000279046,0,0,1,,,,,
ENSMUSG00000120726,0.46020007,-0.000169911,0,0,1,,,,,
Gm49904,0.46020007,-7.82E-05,0,0,1,,,,,
Eif3s6-ps2,0.46020007,-0.00026058,0,0,1,,,,,
Gm54970,0.46020007,-0.000407062,0,0,1,,,,,
Gm53011,0.46020007,-0.000479741,0,0,1,,,,,
Gm14931,0.46020007,-0.000293507,0,0,1,,,,,
Cenpa,0.460230005,-0.001871125,0.002,0.003,1,,,,,
1700030F04Rik,0.460262018,-0.003878561,0.041,0.038,1,,,,,
Cd7,0.460276344,-0.006148936,0.002,0.003,1,,,,,
Gm35940,0.460278938,0.00017649,0.001,0,1,,,,,
Gm48451,0.460278938,3.49E-05,0.001,0,1,,,,,
Pnmt,0.460278938,-5.07E-06,0.001,0,1,,,,,
Gm34517,0.460278938,0.000110775,0.001,0,1,,,,,
Fem1al,0.460291949,0.001831638,0.012,0.011,1,,,,,
Gm28196,0.460314627,0.008100826,0.003,0.002,1,,,,,
Gm43693,0.460366444,-0.00046566,0.001,0,1,,,,,
Gm55089,0.460366444,0.000312759,0.001,0,1,,,,,
A930033M14Rik,0.460366444,-0.000252209,0.001,0,1,,,,,
Gm48024,0.460366444,-0.000192301,0.001,0,1,,,,,
9930038B18Rik,0.460366444,-8.57E-05,0.001,0,1,,,,,
Usp9y,0.460366444,-0.000257513,0.001,0,1,,,,,
Crlf1,0.46036903,-0.004307004,0.002,0.003,1,,,,,
Gm45767,0.460457448,-0.003413423,0.003,0.004,1,,,,,
Ptgs1,0.460577001,-0.010149739,0.026,0.029,1,,,,,
Gm13589,0.46060079,-0.004928736,0.002,0.003,1,,,,,
Gm6058,0.460610883,-0.002525224,0.002,0.003,1,,,,,
ENSMUSG00000120493,0.460651057,-0.005509667,0.067,0.062,1,,,,,
Gm37352,0.460653213,-0.003044642,0.002,0.003,1,,,,,
Sbno1,0.460683441,0.003896245,0.543,0.508,1,,,,,
Wdr47,0.460770319,-0.020562369,0.431,0.419,1,,,,,
Gm7115,0.460822559,-0.001803207,0.002,0.003,1,,,,,
Wdr24,0.460826351,-0.000208934,0.03,0.027,1,,,,,
Gm10775,0.460829854,-0.001544313,0.003,0.004,1,,,,,
Gm16243,0.460834396,-0.001022457,0.006,0.005,1,,,,,
Slc31a1,0.460973557,-0.004384421,0.064,0.059,1,,,,,
Fam174a,0.460977058,0.001750557,0.116,0.119,1,,,,,
Dnmt3aos,0.461029978,-0.001878695,0.028,0.026,1,,,,,
ENSMUSG00000120711,0.46103429,-0.000325152,0.003,0.002,1,,,,,
H2-Bl,0.46103429,-0.002624386,0.002,0.003,1,,,,,
Cisd1,0.461120833,0.012696183,0.193,0.182,1,,,,,
Ptchd4,0.461137796,-0.020039039,0.322,0.325,1,,,,,
Gm44115,0.461246075,-0.003207129,0.002,0.003,1,,,,,
Gm38563,0.461336695,-0.004906529,0.005,0.006,1,,,,,
Gm44724,0.461408988,0.003905652,0.011,0.01,1,,,,,
Zfp330,0.461526319,0.002767724,0.108,0.101,1,,,,,
Gm47139,0.461542665,-0.003513072,0.002,0.003,1,,,,,
Ptprf,0.461547854,-0.031324926,0.21,0.21,1,,,,,
Lrrc75aos1,0.461619691,0.000363637,0.037,0.034,1,,,,,
Ubtd1,0.461626915,-0.01511775,0.042,0.044,1,,,,,
Maco1,0.461673446,0.001674526,0.564,0.532,1,,,,,
Phip,0.461742178,0.000415532,0.584,0.57,1,,,,,
Gm43052,0.46175458,-0.001962639,0.002,0.003,1,,,,,
Gcn1,0.461842332,-0.042628943,0.211,0.209,1,,,,,
Cdc42ep3,0.461849692,-0.028144047,0.185,0.174,1,,,,,
Nbr1,0.461859951,-0.015214198,0.329,0.307,1,,,,,
4930467D21Rik,0.461901058,0.004941358,0.072,0.068,1,,,,,
Gm48762,0.462008951,-0.003705091,0.002,0.003,1,,,,,
Gm28424,0.462139422,-0.002122626,0.039,0.036,1,,,,,
Tacr3,0.462144417,-0.000375214,0.003,0.004,1,,,,,
Gm47404,0.462220986,-0.001679632,0.002,0.003,1,,,,,
Cfap97d2,0.462254333,-0.000554041,0.01,0.009,1,,,,,
Cpb1,0.462503679,2.24E-05,0.002,0.003,1,,,,,
C1qtnf1,0.462560355,-0.000140648,0.002,0.003,1,,,,,
Tsr2,0.462698793,-0.006202858,0.079,0.074,1,,,,,
Gm9949,0.46280557,0.001799006,0.005,0.004,1,,,,,
Gm45785,0.463058313,0.001309851,0.007,0.006,1,,,,,
Pafah2,0.463318155,-0.001423597,0.041,0.038,1,,,,,
Prss16,0.463373325,0.000990673,0.005,0.004,1,,,,,
Myo1d,0.46338988,-0.036266732,0.247,0.243,1,,,,,
Cops6,0.46340066,-0.017776842,0.105,0.099,1,,,,,
Pla2g15,0.463431378,-0.004389915,0.066,0.062,1,,,,,
Cfap57,0.463465085,0.003924574,0.008,0.007,1,,,,,
Lins1,0.463479898,0.002040139,0.08,0.076,1,,,,,
Mrpl34,0.463502288,-0.013500011,0.059,0.062,1,,,,,
Gm14582,0.463517353,-0.012862563,0.013,0.014,1,,,,,
Sh2b1,0.463795021,-0.016171406,0.072,0.075,1,,,,,
Foxo4,0.463912511,-0.00076107,0.007,0.006,1,,,,,
Stk32c,0.464219145,-0.041648321,0.292,0.286,1,,,,,
Taok3,0.464306313,-0.011757006,0.437,0.421,1,,,,,
Gm17359,0.464360516,-0.010022657,0.016,0.018,1,,,,,
Gm37077,0.464389379,0.005017966,0.182,0.172,1,,,,,
Lyplal1,0.464408698,-0.024094062,0.06,0.063,1,,,,,
Agrn,0.464433406,-0.005706442,0.373,0.364,1,,,,,
Ing2,0.464446204,-0.013127341,0.163,0.154,1,,,,,
Gm14169,0.464463186,-0.024697973,0.061,0.064,1,,,,,
Lats2,0.464468979,0.001120312,0.008,0.007,1,,,,,
Gm32679,0.464510971,-0.001876771,0.007,0.006,1,,,,,
Csnka2ip,0.464530516,-0.002533338,0.005,0.006,1,,,,,
AW551984,0.464652191,-0.002031261,0.005,0.004,1,,,,,
Itgae,0.464723297,0.000347958,0.005,0.004,1,,,,,
Slc25a18,0.464795157,-0.010388314,0.014,0.016,1,,,,,
Pcdhgb5,0.464918481,-0.001857294,0.008,0.007,1,,,,,
Fdps,0.464955635,-0.024531006,0.102,0.104,1,,,,,
Ccdc174,0.465052804,0.004547648,0.229,0.217,1,,,,,
Wnt10a,0.465095875,-0.000618261,0.032,0.03,1,,,,,
Npepps,0.465173521,0.026474812,0.59,0.558,1,,,,,
Gm54530,0.465256782,0.004272573,0.005,0.004,1,,,,,
Gm16553,0.465327939,2.29E-05,0.005,0.004,1,,,,,
Gm8739,0.465416536,-0.001489263,0.014,0.012,1,,,,,
Gm47564,0.465444445,-0.00533862,0.019,0.02,1,,,,,
ENSMUSG00000120693,0.465447617,0.001217684,0.008,0.007,1,,,,,
1700120C14Rik,0.465573667,-0.014561359,0.067,0.062,1,,,,,
Gm50205,0.465612628,0.001647493,0.005,0.004,1,,,,,
Gsto2,0.465614674,-0.001664386,0.014,0.012,1,,,,,
Gm14399,0.465694249,-0.003396335,0.153,0.144,1,,,,,
Tfb1m,0.46576029,-0.000918463,0.046,0.042,1,,,,,
Edc3,0.465914964,-0.005074671,0.13,0.123,1,,,,,
Hs6st1,0.465919345,-0.016119693,0.116,0.119,1,,,,,
Ep400,0.466070449,-0.011169342,0.455,0.429,1,,,,,
Vcpkmt,0.466110702,-0.015110009,0.044,0.047,1,,,,,
Tdrd9,0.466129728,0.002752013,0.007,0.008,1,,,,,
AU023762,0.466145453,-0.010099951,0.047,0.05,1,,,,,
Slc35b2,0.466158607,0.00608924,0.032,0.029,1,,,,,
Plcg2,0.466324774,-0.000111633,0.005,0.004,1,,,,,
Slc6a9,0.466402392,-0.024835737,0.062,0.065,1,,,,,
1700028J19Rik,0.466410728,-4.18E-05,0.011,0.01,1,,,,,
Rps6ka6,0.466515937,-0.002099157,0.022,0.02,1,,,,,
Gm44443,0.466661033,0.005610756,0.057,0.053,1,,,,,
Lrrc20,0.466662206,-0.009394144,0.139,0.131,1,,,,,
Gm44597,0.466752351,-0.000922927,0.005,0.004,1,,,,,
Vasp,0.466999692,-0.006079461,0.01,0.011,1,,,,,
Gm14317,0.467104113,-0.003437169,0.017,0.015,1,,,,,
Zbtb9,0.467322792,-0.000584164,0.005,0.004,1,,,,,
Gm35546,0.467339197,-0.005149857,0.009,0.01,1,,,,,
Znhit3,0.467379413,0.003367082,0.068,0.064,1,,,,,
B3glct,0.467449546,-0.030471374,0.24,0.239,1,,,,,
Pknox2,0.467560378,0.038253529,0.576,0.554,1,,,,,
Gm49878,0.467676033,-0.009199644,0.033,0.036,1,,,,,
Zfp219,0.467930654,-0.016028013,0.036,0.033,1,,,,,
Gm4189,0.467941929,0.002831191,0.01,0.009,1,,,,,
Pgs1,0.468124583,-0.045112979,0.144,0.144,1,,,,,
Neto2,0.468197135,0.020943582,0.337,0.324,1,,,,,
Gm44148,0.468215236,-0.000317787,0.016,0.014,1,,,,,
Cers4,0.468288028,-0.031262027,0.431,0.418,1,,,,,
Gm50335,0.46846462,0.002017629,0.019,0.017,1,,,,,
ENSMUSG00000120053,0.468559595,-0.002022993,0.034,0.031,1,,,,,
Tspan33,0.468588085,-0.007091117,0.146,0.138,1,,,,,
AA413626,0.468744502,-0.006037743,0.006,0.007,1,,,,,
Gm10638,0.468753457,0.004206721,0.025,0.023,1,,,,,
Ccdc157,0.468795611,-0.017516219,0.126,0.118,1,,,,,
Rps5,0.468858383,-0.013767467,0.174,0.176,1,,,,,
Gm19114,0.468859824,-0.007666573,0.018,0.02,1,,,,,
Bend3,0.468881987,-0.000555015,0.051,0.047,1,,,,,
Smoc1,0.468884404,0.005182325,0.017,0.015,1,,,,,
Cct6a,0.469062906,-0.006457083,0.173,0.163,1,,,,,
Syngr1,0.46907877,-0.007824498,0.351,0.343,1,,,,,
Trrap,0.469219656,-0.003533681,0.391,0.364,1,,,,,
ENSMUSG00000120187,0.469288758,-0.002351982,0.011,0.01,1,,,,,
Sgpl1,0.469345681,-0.04051937,0.168,0.168,1,,,,,
Wdr4,0.469456211,-0.00481363,0.097,0.091,1,,,,,
Epha7,0.469530021,0.038045063,0.685,0.667,1,,,,,
Lrrc2,0.470011686,-0.003405711,0.005,0.006,1,,,,,
Gm3160,0.470181643,-0.019619318,0.048,0.05,1,,,,,
Actr8,0.47031288,0.005615258,0.185,0.174,1,,,,,
Zfyve19,0.47031798,-0.009255516,0.086,0.081,1,,,,,
Nudt17,0.470429491,0.002314227,0.012,0.01,1,,,,,
Hook3,0.470993129,0.01707811,0.54,0.505,1,,,,,
Fgd5,0.471007332,-0.003864537,0.005,0.006,1,,,,,
Gm43920,0.471052754,0.001012278,0.01,0.009,1,,,,,
2410080I02Rik,0.47123867,-0.009086078,0.014,0.015,1,,,,,
Serbp1,0.471301395,0.012882458,0.46,0.446,1,,,,,
Ptchd1,0.471317547,-0.036853716,0.311,0.308,1,,,,,
Plekhm1,0.471410959,0.005972178,0.118,0.112,1,,,,,
ENSMUSG00000120718,0.471505591,-0.003486914,0.005,0.006,1,,,,,
Mss51,0.471586169,-0.009868183,0.028,0.03,1,,,,,
Gm46447,0.471623078,0.000912431,0.011,0.01,1,,,,,
Ano5,0.471723314,0.00486102,0.035,0.032,1,,,,,
4833445I07Rik,0.471725299,-0.011685802,0.026,0.028,1,,,,,
ENSMUSG00000121190,0.471742086,0.002214967,0.006,0.005,1,,,,,
Brip1,0.471910641,-0.002113339,0.005,0.006,1,,,,,
Brwd1,0.471964056,-0.005515652,0.572,0.554,1,,,,,
Gm29417,0.472027335,-0.002476406,0.018,0.016,1,,,,,
Nxf1,0.472094059,-0.019815203,0.132,0.125,1,,,,,
Il27,0.472249487,-0.011770784,0.023,0.025,1,,,,,
Trp53i11,0.472264643,-0.004031606,0.081,0.076,1,,,,,
2900035J10Rik,0.472351128,-0.000622405,0.02,0.018,1,,,,,
Sptb,0.472377992,-0.008588011,0.211,0.2,1,,,,,
Gm12529,0.472478591,0.001442665,0.006,0.005,1,,,,,
Adcy7,0.472490389,-0.000947226,0.025,0.023,1,,,,,
Trafd1,0.47254665,-0.010954655,0.303,0.286,1,,,,,
Taf6,0.47255109,0.007886099,0.178,0.168,1,,,,,
Nxt1,0.472558287,-0.010480292,0.073,0.068,1,,,,,
Gm48779,0.472576481,0.003450995,0.007,0.006,1,,,,,
Washc1,0.472605505,-0.029118204,0.085,0.087,1,,,,,
Gab1,0.472683473,0.007248027,0.019,0.017,1,,,,,
Dctn1,0.472828729,0.001396085,0.394,0.373,1,,,,,
Vmn2r111,0.472958372,0.004820278,0.003,0.002,1,,,,,
Nrm,0.473040459,-0.005837311,0.007,0.009,1,,,,,
Pdgfd,0.473047294,0.005795375,0.003,0.002,1,,,,,
Gm43753,0.473145515,-0.007514011,0.015,0.017,1,,,,,
Gm9947,0.473172098,-0.005749693,0.05,0.047,1,,,,,
Gm44005,0.473298487,0.009104601,0.05,0.047,1,,,,,
Gm45183,0.473318009,-0.040840849,0.207,0.204,1,,,,,
Gm17415,0.473358597,0.002636278,0.003,0.002,1,,,,,
Pik3ca,0.473463839,0.001130745,0.36,0.336,1,,,,,
Gm3512,0.473625518,0.002754704,0.003,0.002,1,,,,,
Rapgefl1,0.473815246,-0.002419935,0.32,0.3,1,,,,,
Exosc9,0.473853653,-0.005651722,0.142,0.134,1,,,,,
Gm15739,0.473937029,0.00112422,0.003,0.002,1,,,,,
F2r,0.474026053,0.001800399,0.003,0.002,1,,,,,
Gm48728,0.474077315,0.002263886,0.025,0.023,1,,,,,
Cyfip2,0.474195862,0.013785838,0.728,0.708,1,,,,,
Gm12289,0.474204129,0.001397929,0.003,0.002,1,,,,,
ENSMUSG00000121258,0.474246588,-0.00110827,0.01,0.009,1,,,,,
Gm12381,0.474293181,0.001491681,0.003,0.002,1,,,,,
St3gal3,0.474407544,-0.04243326,0.365,0.354,1,,,,,
1700023F02Rik,0.474413025,-0.011463237,0.01,0.011,1,,,,,
Angpt4,0.474426775,0.000202926,0.003,0.002,1,,,,,
ENSMUSG00000121195,0.474560391,0.001880537,0.003,0.002,1,,,,,
Retn,0.474568236,-0.005305906,0.007,0.009,1,,,,,
Asap2,0.474706101,-0.021460055,0.512,0.496,1,,,,,
D430018E03Rik,0.474823128,-0.004477407,0.007,0.009,1,,,,,
Gm2141,0.475005924,0.000484554,0.003,0.002,1,,,,,
AI115009,0.475056364,-0.006570433,0.061,0.057,1,,,,,
A430110C17Rik,0.47506172,-0.001447566,0.038,0.035,1,,,,,
Sh3gl2,0.475339855,0.013448084,0.841,0.86,1,,,,,
Irf2,0.475408314,-0.005212332,0.465,0.438,1,,,,,
Gm42527,0.475496276,0.005204826,0.003,0.002,1,,,,,
Srgn,0.475496276,0.003016281,0.003,0.002,1,,,,,
Zranb1,0.475525052,-0.003801194,0.433,0.418,1,,,,,
Gm37102,0.475540868,0.000910057,0.003,0.002,1,,,,,
Gm49172,0.475540868,0.005060933,0.003,0.002,1,,,,,
Ankrd53,0.475585461,0.000339119,0.003,0.002,1,,,,,
Hspb6,0.475585461,0.000853015,0.003,0.002,1,,,,,
Zbtb3,0.475623827,-0.000717082,0.006,0.005,1,,,,,
Lrp4,0.475676206,0.01089523,0.044,0.04,1,,,,,
Sec24a,0.475717522,-0.007413574,0.371,0.35,1,,,,,
Gm11906,0.475812447,-0.007307978,0.16,0.152,1,,,,,
Slc39a3,0.475952375,-0.030695132,0.129,0.13,1,,,,,
Gm43259,0.475986021,-0.000956173,0.029,0.027,1,,,,,
ENSMUSG00000120070,0.476169635,-0.001372814,0.011,0.009,1,,,,,
Gm9385,0.476171108,-0.003957632,0.004,0.005,1,,,,,
Gm41381,0.476254639,0.000414543,0.003,0.002,1,,,,,
Gm11860,0.476260943,-0.000634342,0.013,0.011,1,,,,,
Gm42710,0.476297558,-0.000193793,0.009,0.008,1,,,,,
Nr1d1,0.476322424,0.016609449,0.123,0.117,1,,,,,
Gm40662,0.476348076,0.003900396,0.004,0.003,1,,,,,
Gm54401,0.476433895,0.001242897,0.013,0.011,1,,,,,
Exoc7,0.476460341,-0.046343496,0.206,0.204,1,,,,,
Psmb2,0.476490334,0.017755183,0.366,0.342,1,,,,,
Tuba1a,0.476527975,0.048789579,0.563,0.537,1,,,,,
Ulk1,0.476572991,0.009505663,0.107,0.102,1,,,,,
Syne4,0.476616557,0.002094396,0.011,0.009,1,,,,,
Gm22005,0.476637081,-0.002212233,0.013,0.011,1,,,,,
Rpp14,0.476692005,-0.000978424,0.064,0.06,1,,,,,
Gm36840,0.476745697,-0.000732171,0.003,0.002,1,,,,,
Gm43130,0.476749902,-0.000767116,0.006,0.005,1,,,,,
Cenpl,0.476764803,-0.000676485,0.007,0.006,1,,,,,
Gm17396,0.47683501,0.003655498,0.003,0.002,1,,,,,
1110017D15Rik,0.476836943,-0.001913621,0.041,0.038,1,,,,,
Gm45073,0.476948557,-4.38E-05,0.019,0.017,1,,,,,
Cox11,0.47707776,-0.020102277,0.238,0.222,1,,,,,
Capns1,0.477325162,-0.021260405,0.143,0.143,1,,,,,
Gm31243,0.477414057,-0.008010674,0.022,0.024,1,,,,,
1700111N16Rik,0.477450576,-0.003383279,0.004,0.005,1,,,,,
Eif4b,0.477787996,-0.019597027,0.219,0.207,1,,,,,
Gm54838,0.477910331,-0.002089113,0.004,0.005,1,,,,,
Fkbpl,0.477918567,0.006058957,0.023,0.021,1,,,,,
Pcnx,0.477920008,-0.036692952,0.5,0.484,1,,,,,
Mtbp,0.478079946,0.005859721,0.019,0.017,1,,,,,
Fahd2a,0.478155915,-0.002239684,0.049,0.052,1,,,,,
ENSMUSG00000121132,0.478232411,0.001981529,0.004,0.003,1,,,,,
Gm16235,0.478251491,0.001104484,0.008,0.007,1,,,,,
Gm15856,0.478301353,-0.002773925,0.01,0.011,1,,,,,
Ttn,0.478320831,-0.005623618,0.033,0.03,1,,,,,
Dusp10,0.478491362,0.013541532,0.004,0.003,1,,,,,
Gm28693,0.478716689,0.001967911,0.029,0.027,1,,,,,
1700007L15Rik,0.47879321,-0.009091833,0.018,0.019,1,,,,,
Gm13872,0.478798119,-0.003683592,0.031,0.029,1,,,,,
Col4a4,0.478985127,0.004129492,0.01,0.008,1,,,,,
Gm43307,0.478985127,0.001577493,0.01,0.008,1,,,,,
ENSMUSG00000120594,0.479159457,-0.006608243,0.004,0.005,1,,,,,
ENSMUSG00000120713,0.479176103,0.001716348,0.004,0.003,1,,,,,
Gm50046,0.479268677,0.002018022,0.004,0.003,1,,,,,
Tab3,0.479318496,-0.013414846,0.143,0.135,1,,,,,
Gm5431,0.479639069,0.00104631,0.004,0.003,1,,,,,
Gm11840,0.479676116,0.000374557,0.004,0.003,1,,,,,
Gm14546,0.479676116,0.001357656,0.004,0.003,1,,,,,
Gm34304,0.479701147,-0.007464171,0.031,0.029,1,,,,,
Gm39556,0.479817606,-0.003637193,0.004,0.005,1,,,,,
1700121L16Rik,0.479824323,0.000843781,0.004,0.003,1,,,,,
Gm45131,0.479831362,-0.003777969,0.051,0.048,1,,,,,
Mtss2,0.479846934,-0.002891803,0.097,0.092,1,,,,,
AW011738,0.47985981,-0.005019308,0.012,0.01,1,,,,,
2600014E21Rik,0.479860289,0.000880703,0.058,0.055,1,,,,,
Gm14549,0.479861379,0.001027411,0.004,0.003,1,,,,,
Gfpt1,0.479887065,-0.021277789,0.255,0.239,1,,,,,
Stxbp2,0.479953997,-0.011504442,0.072,0.068,1,,,,,
Gm26936,0.480008498,-0.004272313,0.307,0.292,1,,,,,
Ctu2,0.480062309,-0.015212941,0.053,0.056,1,,,,,
Prelid1,0.480139602,0.007203236,0.085,0.08,1,,,,,
Gm19303,0.48015788,0.000481487,0.004,0.003,1,,,,,
Fgfr1,0.480186496,-0.004676486,0.059,0.055,1,,,,,
Cd86,0.480306167,-0.005535316,0.004,0.003,1,,,,,
Ints12,0.480360797,0.013158349,0.044,0.041,1,,,,,
Cyp2j13,0.4804174,9.17E-05,0.004,0.003,1,,,,,
Nae1,0.480728032,-0.006059068,0.342,0.32,1,,,,,
Msantd3,0.480753215,-0.002501504,0.068,0.063,1,,,,,
1700003G18Rik,0.480788275,0.000276013,0.004,0.003,1,,,,,
Slfn2,0.480862469,0.004592912,0.004,0.003,1,,,,,
Nans,0.480875421,0.002546277,0.015,0.017,1,,,,,
Tsen34,0.480921579,-0.002308596,0.072,0.067,1,,,,,
Nxpe4,0.480987155,-0.025923509,0.464,0.456,1,,,,,
2810408I11Rik,0.480995711,-0.003723921,0.006,0.007,1,,,,,
Rap2c,0.481165184,-0.000860768,0.049,0.046,1,,,,,
Samd4b,0.481251587,-0.024942466,0.164,0.164,1,,,,,
Gm47781,0.481441148,-0.001896498,0.008,0.007,1,,,,,
Zfp61,0.481524675,-0.011191634,0.107,0.101,1,,,,,
1110025M09Rik,0.481640069,-0.008438928,0.016,0.018,1,,,,,
Cdc42bpa,0.481678471,-0.0024482,0.837,0.835,1,,,,,
Gm38037,0.481738676,-0.011709996,0.008,0.009,1,,,,,
Fadd,0.481827556,-0.001800747,0.004,0.003,1,,,,,
Sf3b2,0.48189128,0.012282145,0.347,0.325,1,,,,,
Podn,0.481899984,-0.013894007,0.041,0.044,1,,,,,
Gm37372,0.48194932,0.001036607,0.01,0.008,1,,,,,
Gm13619,0.482183525,0.01329148,0.111,0.106,1,,,,,
Gm32856,0.482354058,-0.020717177,0.075,0.077,1,,,,,
Gm26779,0.48239208,0.000388007,0.012,0.01,1,,,,,
Zfp445,0.482778961,0.004672004,0.591,0.554,1,,,,,
Cmya5,0.482795492,-0.008894266,0.111,0.104,1,,,,,
Atf2,0.482953818,-0.016385346,0.557,0.537,1,,,,,
Impa2,0.483079245,-0.016447512,0.025,0.027,1,,,,,
Eif6,0.483109464,-0.002354905,0.051,0.048,1,,,,,
Spire1,0.483204902,-0.002752745,0.651,0.636,1,,,,,
Slc30a4,0.483262891,-0.007338952,0.112,0.105,1,,,,,
Plxnb2,0.483468941,-0.014037864,0.048,0.05,1,,,,,
Acsl6,0.483583027,-0.039618521,0.307,0.299,1,,,,,
Gm19035,0.483606014,-0.004858457,0.007,0.008,1,,,,,
Mysm1,0.483647741,-0.030136876,0.507,0.494,1,,,,,
Smc4,0.483693296,0.011337265,0.024,0.022,1,,,,,
Zc3h10,0.483837431,0.005962545,0.015,0.014,1,,,,,
D930019O06Rik,0.483864338,9.72E-05,0.009,0.007,1,,,,,
Adam8,0.483929639,0.001150342,0.017,0.016,1,,,,,
Gm43178,0.483965189,-0.005063623,0.009,0.01,1,,,,,
Gstp1,0.484259055,-0.003789762,0.032,0.029,1,,,,,
Gm38839,0.484340724,-0.003938987,0.004,0.005,1,,,,,
ENSMUSG00000121472,0.484340724,-0.004133559,0.004,0.005,1,,,,,
Sdhb,0.484414417,-0.053994056,0.251,0.246,1,,,,,
Rps4l,0.484448261,0.008785293,0.031,0.029,1,,,,,
3110009E18Rik,0.484450298,0.000720426,0.032,0.03,1,,,,,
Emc10,0.484526146,-0.022476488,0.33,0.308,1,,,,,
Adamts12,0.484629003,-0.003401297,0.001,0.001,1,,,,,
Rasl2-9,0.484697776,-0.003326978,0.001,0.001,1,,,,,
Sdcbp,0.484697873,-0.007291018,0.303,0.286,1,,,,,
Gm22656,0.484766555,-0.001486727,0.001,0.001,1,,,,,
Gm6034,0.484766555,-0.002055157,0.001,0.001,1,,,,,
Acap3,0.484785319,-0.027963139,0.163,0.163,1,,,,,
Tph2,0.484835339,-0.002559463,0.001,0.001,1,,,,,
ENSMUSG00000120895,0.484835339,-0.001501306,0.001,0.001,1,,,,,
Hepacam2,0.484849334,-0.002499859,0.009,0.007,1,,,,,
Gm13293,0.484904128,-0.001800891,0.001,0.001,1,,,,,
Gm4342,0.484904128,-0.001572115,0.001,0.001,1,,,,,
9130213A22Rik,0.484904128,-0.001345256,0.001,0.001,1,,,,,
Gm1720,0.484904128,-0.0011992,0.001,0.001,1,,,,,
Pcdh8,0.484917478,0.010725064,0.033,0.031,1,,,,,
Gm12703,0.484972922,-0.001885002,0.001,0.001,1,,,,,
Tnfaip2,0.484972922,-0.001197978,0.001,0.001,1,,,,,
Gm18930,0.484972922,-0.003122666,0.001,0.001,1,,,,,
9430014N10Rik,0.485031073,-0.001276116,0.025,0.023,1,,,,,
Gm38154,0.485041722,-0.000927889,0.001,0.001,1,,,,,
Rps10-ps1,0.485041722,-0.003108624,0.001,0.001,1,,,,,
Pbp2,0.485041722,-0.001143468,0.001,0.001,1,,,,,
Triml2,0.485041722,-0.001607433,0.001,0.001,1,,,,,
C030005K15Rik,0.48510051,0.004184505,0.005,0.004,1,,,,,
Gm32531,0.485110527,-0.003066329,0.001,0.001,1,,,,,
Gm15915,0.485110527,-0.001679212,0.001,0.001,1,,,,,
Cyp2f2,0.485179337,-0.005850546,0.001,0.001,1,,,,,
1700069B07Rik,0.485179337,-0.001438921,0.001,0.001,1,,,,,
