"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072521","purine-containing compound metabolic process","8/63","483/28943",9.83584263640559e-06,0.000460440383416737,0.000313193936580283,"Gapdh/Aldoa/Hspa8/Ndufb9/Atp5h/Nme7/Ndufa13/Atp5d",8
"GO:0010662","regulation of striated muscle cell apoptotic process","4/63","63/28943",1.10243608993454e-05,0.000500439170521799,0.000340401318997331,"Hspa8/Slc25a4/Naca/Npm1",4
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","4/63","65/28943",1.2489677496462e-05,0.000544020010968771,0.000370045232673579,"Ndufb9/Atp5h/Ndufa13/Atp5d",4
"GO:0099558","maintenance of synapse structure","3/63","21/28943",1.27107479198311e-05,0.000544020010968771,0.000370045232673579,"Hspa8/Rab3a/Chchd10",3
"GO:0010658","striated muscle cell apoptotic process","4/63","67/28943",1.4093647261019e-05,0.000586452322139068,0.000398907910779719,"Hspa8/Slc25a4/Naca/Npm1",4
"GO:0045333","cellular respiration","6/63","245/28943",1.57058940556976e-05,0.000635876467444188,0.000432526470723051,"Cox4i1/Ndufb9/Chchd10/Atp5h/Ndufa13/Atp5d",6
"GO:0015986","proton motive force-driven ATP synthesis","4/63","70/28943",1.67772550154946e-05,0.000661377052979236,0.000449872101246504,"Ndufb9/Atp5h/Ndufa13/Atp5d",4
"GO:0042274","ribosomal small subunit biogenesis","4/63","73/28943",1.98189572242538e-05,0.000761251228767492,0.000517807033551354,"Rps24/Rps14/Npm1/Rps2",4
"GO:0006334","nucleosome assembly","4/63","75/28943",2.20598999676305e-05,0.000826143253787761,0.000561946925491218,"Tspyl4/Npm1/H3f3b/Nap1l5",4
"GO:0009165","nucleotide biosynthetic process","6/63","264/28943",2.3917270061934e-05,0.000873855379336029,0.000594400960717642,"Aldoa/Ndufb9/Atp5h/Nme7/Ndufa13/Atp5d",6
"GO:1901293","nucleoside phosphate biosynthetic process","6/63","269/28943",2.65707665150369e-05,0.00094769067236965,0.00064462410993874,"Aldoa/Ndufb9/Atp5h/Nme7/Ndufa13/Atp5d",6
"GO:1901796","regulation of signal transduction by p53 class mediator","4/63","81/28943",2.99027437851379e-05,0.00104172814395666,0.000708588885777564,"Ubb/Rpl23/Rpl11/Npm1",4
"GO:0006605","protein targeting","6/63","282/28943",3.45934821607638e-05,0.00117775082447328,0.000801112218459793,"Hspa8/Arl6ip1/Ywhab/Rpl11/Naca/Macf1",6
"GO:0071353","cellular response to interleukin-4","3/63","30/28943",3.82624980032538e-05,0.00127371604464165,0.000866388258880694,"Hsp90ab1/Rpl3/Rps2",3
"GO:1901798","positive regulation of signal transduction by p53 class mediator","3/63","31/28943",4.22963174983472e-05,0.00137738877418531,0.000936906987148744,"Ubb/Rpl23/Rpl11",3
"GO:1902600","proton transmembrane transport","4/63","90/28943",4.52573888723736e-05,0.00144245890491097,0.000981168027513048,"Atp6v0c/Slc25a4/Ndufa4/Atp5d",4
"GO:0070670","response to interleukin-4","3/63","32/28943",4.65993828789617e-05,0.00145428907401426,0.000989214969886731,"Hsp90ab1/Rpl3/Rps2",3
"GO:0070997","neuron death","7/63","450/28943",5.47446281360836e-05,0.0016736214887317,0.00113840601580513,"Gapdh/Hsp90ab1/Ubb/Cacna1a/Npm1/Pla2g3/Bag1",7
"GO:0035304","regulation of protein dephosphorylation","4/63","96/28943",5.82669802183272e-05,0.00174567872734108,0.00118741972318612,"Calm1/Ppia/Hsp90ab1/Ywhab",4
"GO:0043524","negative regulation of neuron apoptotic process","5/63","195/28943",6.75092962221146e-05,0.00198292011256329,0.00134879254371531,"Hsp90ab1/Cacna1a/Npm1/Pla2g3/Bag1",5
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process","3/63","37/28943",7.24349946509005e-05,0.00208668503821248,0.00141937398425246,"Hspa8/Slc25a4/Npm1",3
