"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"135","Igfbpl1",5.24738721244414e-08,0.324373858781652,0.042,0.011,0.0018296064993629,1.80340864284296e-11,-0.410433949259748,0.005,0.042,6.28794491500053e-07
"136","Jph1",1.19031294686158e-06,-0.182627971704408,0.126,0.188,0.0415026415182227,1.03495364648102e-07,0.153057776819529,0.196,0.126,0.00360857287918536
"137","Kcnab1",1.84685699465514e-08,-0.197811092776219,0.59,0.695,0.000643943628326407,1.91002707461992e-07,0.140919855656224,0.706,0.59,0.00665969140107728
"138","Kcnip1",5.63350952090567e-13,-0.257949572558139,0.638,0.758,1.96423576465418e-08,6.23954091380338e-11,0.272151949477471,0.75,0.638,2.17554073041583e-06
"139","Kcnip4",1.90622722282475e-15,-0.389789408053272,0.804,0.905,6.64644245782304e-11,2.54361036673841e-17,0.434897685583667,0.878,0.804,8.8688062657068e-13
"140","Kcnmb2",2.06976785450377e-16,-0.320881885153915,0.7,0.833,7.21665957829831e-12,2.41136309333325e-14,0.287435716600503,0.814,0.7,8.40769969752504e-10
"141","Kcns3",1.84977977824785e-17,-0.362761068699673,0.203,0.333,6.44962715281677e-13,1.31715124395674e-13,0.283919384037652,0.317,0.203,4.59251124230395e-09
"142","Kcnt2",1.12058757101531e-08,-0.3303715500566,0.399,0.507,0.000390715268385907,8.2621460323852e-11,0.407656997769344,0.513,0.399,2.88076245711175e-06
"143","Kctd16",4.15906316080928e-10,-0.225854012564562,0.753,0.858,1.45014055227937e-05,3.02396226243127e-13,0.389866577784177,0.843,0.753,1.05436492204191e-08
"144","Khdc4",3.01659494094429e-08,-0.155648933161278,0.195,0.28,0.00105179615805904,5.55653318008e-07,0.115418159087691,0.274,0.195,0.0193739642389849
"145","Lekr1",6.70828723804144e-07,-0.149359282950943,0.241,0.328,0.0233897851128791,4.68999324864878e-08,0.208115243075865,0.332,0.241,0.00163525994600637
"146","Lgr5",2.52210628789035e-07,0.413126178684016,0.079,0.038,0.00879382799398727,1.6604824573093e-08,-0.424575347937726,0.034,0.079,0.000578960418390032
"147","Lgr6",1.20346198044829e-08,0.17025953833446,0.028,0.003,0.000419611088722906,2.42059730801675e-07,-0.171869514730199,0.005,0.028,0.00843989663386202
"148","Limch1",1.03140908591695e-08,-0.229247285321749,0.703,0.799,0.000359621405986662,4.75275811990993e-08,0.208835473852318,0.794,0.703,0.001657144173669
"149","Lingo2",1.57890615932666e-09,-0.325757920319148,0.592,0.697,5.50517210572428e-05,2.07634589151535e-14,0.525518330798458,0.681,0.592,7.23959521994657e-10
"150","Lrp1b",2.62079289998314e-10,-0.176309573345947,0.814,0.898,9.13791860437122e-06,1.45699159185384e-12,0.238506300593264,0.905,0.814,5.08009258331677e-08
"151","Lrrc4c",6.96877903589774e-13,-0.300545629106662,0.788,0.896,2.42980418644647e-08,1.13109169535919e-15,0.357324149439798,0.887,0.788,3.94377741420887e-11
"152","Lrrfip1",9.13328407840805e-07,-0.173402536399746,0.483,0.582,0.0318450215961853,8.25411808343608e-07,0.151821836200223,0.592,0.483,0.0287796335215166
"153","Lsamp",1.2499181205791e-08,-0.14873777076659,0.934,0.985,0.000435808951102314,1.61660567614314e-16,0.271073103225538,0.982,0.934,5.6366190110083e-12
