X.1,X,p_val.x,avg_log2FC.x,pct.1.x,pct.2.x,p_val_adj.x,p_val.y,avg_log2FC.y,pct.1.y,pct.2.y,p_val_adj.y,hits in circadian databases
944,Hps1,1.42E-18,-0.09317585,0.075,0.122,4.96E-14,7.05E-11,0.072792473,0.111,0.075,2.46E-06,1
945,Hras,1.50E-36,0.259080319,0.312,0.217,5.24E-32,3.00E-25,-0.191755921,0.234,0.312,1.05E-20,#N/A
946,Hs3st5,8.00E-25,-0.209950277,0.302,0.387,2.79E-20,2.29E-12,0.136645429,0.365,0.302,7.98E-08,#N/A
947,Hs6st3,3.39E-57,-0.501178326,0.647,0.737,1.18E-52,5.46E-08,0.240208147,0.67,0.647,0.001902248,#N/A
948,Hsbp1,2.10E-16,0.225330637,0.273,0.216,7.34E-12,7.50E-10,-0.152836048,0.229,0.273,2.61E-05,1
949,Hsd17b10,2.92E-11,0.086359635,0.051,0.027,1.02E-06,1.76E-08,-0.048852988,0.03,0.051,0.000613947,1
950,Hsd17b12,4.08E-07,0.095566951,0.212,0.178,0.014223121,2.09E-12,-0.113484014,0.165,0.212,7.29E-08,3
951,Hsd3b2,8.48E-15,-0.049932409,0.028,0.055,2.96E-10,9.90E-19,0.064124231,0.061,0.028,3.45E-14,#N/A
952,Hsd3b8,4.08E-23,-0.083853477,0.04,0.083,1.42E-18,3.65E-14,0.055290797,0.073,0.04,1.27E-09,#N/A
956,Hspa1a,2.46E-08,0.037613496,0.026,0.012,0.000856403,1.77E-09,-0.038255566,0.011,0.026,6.16E-05,1
957,Hspa1b,3.88E-13,0.038759602,0.019,0.005,1.35E-08,1.43E-08,-0.035097901,0.007,0.019,0.000497225,3
958,Hspa2,5.48E-15,0.091111052,0.058,0.029,1.91E-10,1.08E-09,-0.077112416,0.034,0.058,3.75E-05,4
959,Hspa4l,6.36E-07,0.131783155,0.396,0.364,0.022167602,3.15E-09,-0.130502662,0.362,0.396,0.000109885,13
962,Hspd1,1.71E-35,0.268069269,0.28,0.191,5.97E-31,1.87E-21,-0.197301585,0.213,0.28,6.51E-17,5
965,Hunk,4.21E-73,-0.234815539,0.085,0.197,1.47E-68,7.44E-14,0.081069896,0.128,0.085,2.59E-09,1
966,Ids,5.24E-15,0.174036312,0.201,0.151,1.83E-10,7.12E-09,-0.099241287,0.162,0.201,0.000248275,#N/A
967,Idua,4.21E-09,-0.045905473,0.028,0.048,0.000146679,1.59E-08,0.040885907,0.048,0.028,0.000555863,1
968,Ier2,4.73E-07,0.049310613,0.055,0.036,0.016497294,2.33E-24,-0.094013905,0.018,0.055,8.11E-20,#N/A
969,Ier3,7.91E-13,0.087529599,0.054,0.029,2.76E-08,4.07E-09,-0.07840561,0.032,0.054,0.000142062,2
971,Ier5l,7.37E-13,0.124113995,0.165,0.121,2.57E-08,1.21E-10,-0.122495598,0.126,0.165,4.24E-06,#N/A
972,Ift81,9.34E-09,-0.070196223,0.24,0.287,0.00032559,3.84E-09,0.074437568,0.294,0.24,0.000133876,1
973,Igdcc4,6.85E-19,-0.104878435,0.073,0.12,2.39E-14,3.71E-12,0.07054239,0.111,0.073,1.29E-07,#N/A
974,Igfbp6,4.69E-24,0.216822375,0.176,0.115,1.64E-19,1.01E-09,-0.122779361,0.139,0.176,3.50E-05,#N/A
975,Igip,4.46E-17,0.174035397,0.247,0.189,1.56E-12,1.09E-15,-0.131936249,0.191,0.247,3.81E-11,#N/A
976,Igsf8,1.39E-16,0.20739911,0.365,0.304,4.84E-12,1.22E-10,-0.117309692,0.324,0.365,4.26E-06,#N/A
977,Il17re,9.47E-15,-0.038543324,0.013,0.033,3.30E-10,1.04E-13,0.039068532,0.033,0.013,3.61E-09,#N/A
978,Il1rapl1,4.66E-40,-0.227907848,0.947,0.976,1.62E-35,2.93E-24,0.211382855,0.935,0.947,1.02E-19,#N/A
979,Il4,6.52E-25,0.123084262,0.117,0.064,2.27E-20,1.70E-08,-0.084102094,0.086,0.117,0.000592711,#N/A
980,Ilvbl,5.28E-08,-0.037607927,0.035,0.055,0.001842055,2.33E-07,0.061660318,0.055,0.035,0.008109582,#N/A
981,Immp2l,4.39E-23,-0.173418674,0.581,0.669,1.53E-18,5.85E-38,0.288091624,0.674,0.581,2.04E-33,#N/A
982,Impa1,6.17E-17,0.15243313,0.145,0.097,2.15E-12,1.62E-12,-0.135369349,0.103,0.145,5.65E-08,#N/A
983,Ina,2.80E-08,0.173093445,0.344,0.304,0.00097647,1.97E-35,-0.290416482,0.251,0.344,6.88E-31,#N/A
984,Ing1,1.23E-11,0.086441764,0.093,0.061,4.29E-07,3.20E-09,-0.062259152,0.064,0.093,0.000111627,1
985,Ing2,3.08E-11,0.1326826,0.197,0.154,1.08E-06,2.34E-09,-0.125958815,0.157,0.197,8.16E-05,1
986,Insyn2b,4.59E-07,0.025498757,0.01,0.002,0.016003041,1.17E-06,-0.025375179,0.002,0.01,0.040949675,#N/A
987,Invs,3.53E-11,-0.08100141,0.129,0.171,1.23E-06,8.09E-17,0.101069866,0.187,0.129,2.82E-12,2
988,Ipcef1,8.13E-15,0.176161739,0.384,0.326,2.84E-10,7.73E-12,-0.123989782,0.332,0.384,2.69E-07,1
989,Ipo11,2.43E-13,-0.104103194,0.334,0.399,8.49E-09,1.26E-06,0.074977378,0.388,0.334,0.043908893,1
990,Iqgap2,4.86E-68,0.390321529,0.405,0.271,1.70E-63,3.99E-34,-0.263091098,0.311,0.405,1.39E-29,2
991,Irf2bp1,8.67E-18,0.10326953,0.071,0.036,3.02E-13,2.13E-09,-0.070164407,0.045,0.071,7.43E-05,#N/A
992,Irf2bpl,2.59E-17,0.145674861,0.143,0.095,9.02E-13,9.73E-20,-0.153808302,0.091,0.143,3.39E-15,#N/A
993,Irf9,1.99E-08,0.053712578,0.066,0.043,0.000693669,3.13E-11,-0.061656364,0.038,0.066,1.09E-06,#N/A
994,Irs2,2.85E-32,0.185787242,0.153,0.085,9.93E-28,6.66E-41,-0.213419517,0.074,0.153,2.32E-36,1
995,Iscu,2.59E-08,0.123576998,0.204,0.167,0.000904573,4.16E-07,-0.099814199,0.17,0.204,0.014509601,#N/A
996,Itgb3bp,7.68E-11,-0.081697896,0.201,0.25,2.68E-06,7.55E-17,0.116127637,0.272,0.201,2.63E-12,#N/A
997,Itm2b,1.21E-84,0.420894598,0.717,0.611,4.23E-80,5.64E-30,-0.147375763,0.663,0.717,1.97E-25,1
998,Itm2c,3.71E-49,0.355321872,0.46,0.35,1.29E-44,9.92E-52,-0.292753451,0.343,0.46,3.46E-47,1
999,Ivd,7.01E-08,-0.063091475,0.122,0.156,0.002445088,7.95E-10,0.071637507,0.165,0.122,2.77E-05,1
1000,Jak2,2.61E-12,0.159348851,0.333,0.285,9.08E-08,3.99E-24,-0.198562373,0.26,0.333,1.39E-19,1
1002,Jph4,7.84E-08,0.114496402,0.409,0.376,0.002733363,6.93E-08,-0.096983033,0.38,0.409,0.002416735,#N/A
1004,Jund,7.52E-11,0.119836764,0.245,0.2,2.62E-06,6.58E-21,-0.162002561,0.178,0.245,2.29E-16,#N/A
1005,Katnbl1,9.65E-08,-0.056072853,0.071,0.098,0.003363353,4.83E-10,0.07006898,0.104,0.071,1.68E-05,#N/A
1006,Kazn,8.55E-08,0.125206426,0.518,0.483,0.002980319,3.83E-10,-0.155899062,0.486,0.518,1.33E-05,#N/A
1007,Kbtbd11,1.43E-08,0.138535367,0.267,0.227,0.000497971,1.64E-12,-0.167521658,0.218,0.267,5.72E-08,#N/A
1008,Kcna1,8.00E-16,0.217143982,0.387,0.332,2.79E-11,8.73E-22,-0.23523891,0.319,0.387,3.04E-17,#N/A
1009,Kcnb1,3.47E-13,0.170953807,0.68,0.664,1.21E-08,2.34E-23,-0.197212641,0.643,0.68,8.15E-19,1
1010,Kcnb2,1.88E-16,-0.137191302,0.807,0.861,6.56E-12,1.54E-16,0.211499747,0.819,0.807,5.36E-12,#N/A
1011,Kcnd2,2.35E-70,-0.212163344,0.947,0.975,8.19E-66,1.22E-21,0.136055613,0.932,0.947,4.26E-17,#N/A
1012,Kcnd3,2.56E-18,0.184874724,0.596,0.547,8.94E-14,1.22E-10,-0.127482105,0.563,0.596,4.25E-06,#N/A
1013,Kcnf1,1.68E-19,0.118536853,0.158,0.104,5.86E-15,3.44E-13,-0.094361742,0.113,0.158,1.20E-08,#N/A
1014,Kcnh7,1.17E-46,-0.190790989,0.942,0.972,4.08E-42,3.26E-74,0.311048882,0.944,0.942,1.14E-69,#N/A
1015,Kcnip2,2.79E-15,0.154687176,0.231,0.178,9.72E-11,1.82E-29,-0.1988063,0.153,0.231,6.33E-25,#N/A
1017,Kcnj3,7.25E-10,-0.075451147,0.795,0.842,2.53E-05,9.14E-08,0.10065072,0.82,0.795,0.003186241,1
1018,Kcnk1,5.04E-07,0.109954945,0.257,0.222,0.017566865,1.18E-15,-0.148552439,0.2,0.257,4.11E-11,#N/A
1019,Kcnq3,1.86E-13,-0.102018144,0.86,0.91,6.49E-09,3.31E-11,0.157245139,0.876,0.86,1.15E-06,#N/A
1020,Kcnq5,1.60E-09,-0.087834694,0.873,0.902,5.59E-05,3.67E-07,0.121400458,0.863,0.873,0.012783916,#N/A
1022,Kcnv1,1.07E-06,0.104028109,0.25,0.217,0.037404138,1.13E-07,-0.110826342,0.214,0.25,0.003939248,#N/A
1023,Kctd1,2.49E-07,0.15897849,0.584,0.562,0.008683314,1.47E-11,-0.162418704,0.546,0.584,5.12E-07,#N/A
1024,Kctd18,6.67E-11,-0.066138439,0.1,0.139,2.32E-06,4.80E-09,0.068639397,0.137,0.1,0.000167511,#N/A
1025,Kif16b,2.51E-35,-0.207649526,0.291,0.394,8.74E-31,8.36E-23,0.186174844,0.379,0.291,2.91E-18,1
1026,Kif3a,8.93E-19,0.218396081,0.495,0.437,3.11E-14,2.78E-12,-0.151353415,0.457,0.495,9.69E-08,1
1027,Kif9,1.19E-16,-0.082730787,0.083,0.13,4.14E-12,4.26E-10,0.063791993,0.119,0.083,1.48E-05,#N/A
1028,Kifap3,3.86E-34,0.257022125,0.734,0.691,1.35E-29,3.87E-20,-0.143646995,0.698,0.734,1.35E-15,1
1029,Kitl,2.24E-15,0.158696922,0.264,0.207,7.80E-11,1.08E-19,-0.176636673,0.199,0.264,3.77E-15,3
1030,Klc1,3.21E-18,0.21989291,0.617,0.575,1.12E-13,1.75E-13,-0.123908073,0.58,0.617,6.10E-09,1
1031,Klf10,2.89E-10,-0.086616016,0.205,0.255,1.01E-05,1.67E-25,-0.190254603,0.137,0.205,5.84E-21,4
1032,Klf13,6.76E-23,0.233429851,0.405,0.333,2.36E-18,1.48E-30,-0.260834717,0.319,0.405,5.16E-26,4
1033,Klf9,5.96E-14,0.228163447,0.44,0.392,2.08E-09,2.06E-26,-0.245235517,0.366,0.44,7.19E-22,8
1034,Klhdc10,7.24E-25,-0.164920286,0.645,0.722,2.52E-20,2.47E-15,0.166403914,0.708,0.645,8.60E-11,#N/A
1035,Klhdc9,1.48E-12,-0.050355652,0.031,0.057,5.17E-08,2.57E-10,0.046847091,0.054,0.031,8.98E-06,1
1036,Klhl10,3.97E-18,-0.099298519,0.098,0.149,1.39E-13,5.11E-31,0.131958283,0.173,0.098,1.78E-26,#N/A
1037,Kmt2a,9.07E-15,0.167376066,0.718,0.696,3.16E-10,6.30E-40,-0.252450479,0.658,0.718,2.20E-35,#N/A
1038,Kras,6.31E-09,0.162450108,0.367,0.328,0.000219845,1.22E-07,-0.133372358,0.335,0.367,0.004248624,3
1039,Krcc1,6.27E-13,-0.069982213,0.081,0.12,2.18E-08,1.13E-10,0.070598541,0.118,0.081,3.94E-06,1
1040,Krt12,7.05E-20,-0.130221329,0.13,0.19,2.46E-15,1.41E-07,0.079503432,0.166,0.13,0.004918392,#N/A
1041,Lama2,2.98E-11,-0.068436517,0.049,0.078,1.04E-06,1.82E-15,0.086833423,0.086,0.049,6.34E-11,1
1042,Lamp5,3.07E-24,0.239692076,0.317,0.246,1.07E-19,5.93E-21,-0.214197772,0.251,0.317,2.07E-16,#N/A
1043,Large1,5.94E-23,0.162870689,0.914,0.929,2.07E-18,6.03E-09,-0.060245394,0.895,0.914,0.000210393,#N/A
1044,Larp1b,7.79E-22,-0.130688958,0.185,0.256,2.72E-17,2.68E-09,0.100954508,0.232,0.185,9.36E-05,1
1045,Lca5,2.34E-16,-0.11938631,0.144,0.198,8.17E-12,2.69E-13,0.11799027,0.195,0.144,9.37E-09,#N/A
1046,Lcmt1,3.99E-07,0.112365273,0.225,0.192,0.013905946,5.45E-11,-0.12094289,0.181,0.225,1.90E-06,#N/A
1047,Lcorl,6.97E-25,-0.222787567,0.359,0.444,2.43E-20,6.43E-28,0.258019826,0.456,0.359,2.24E-23,1
1048,Ldha,5.84E-16,0.164695245,0.231,0.175,2.04E-11,4.34E-22,-0.170274814,0.164,0.231,1.51E-17,#N/A
1049,Ldhb,2.34E-71,0.447064327,0.502,0.369,8.16E-67,1.80E-38,-0.274968831,0.407,0.502,6.29E-34,1
1050,Ldlrad3,1.57E-27,-0.180602031,0.199,0.28,5.49E-23,2.29E-24,0.158998966,0.282,0.199,7.97E-20,1
1051,Ldlrad4,1.26E-31,-0.175255583,0.774,0.841,4.39E-27,8.57E-10,0.158418996,0.796,0.774,2.99E-05,#N/A
1053,Letm2,4.13E-12,-0.094129248,0.209,0.263,1.44E-07,8.92E-11,0.092330569,0.264,0.209,3.11E-06,#N/A
1054,Lhfp,2.85E-57,-0.31683456,0.298,0.427,9.93E-53,1.59E-27,0.223015263,0.392,0.298,5.56E-23,#N/A
1055,Lhfpl3,2.10E-20,-0.100301908,0.337,0.423,7.33E-16,7.15E-09,-0.00293423,0.402,0.337,0.000249441,#N/A
1056,Lin28b,2.32E-17,-0.130217343,0.33,0.406,8.07E-13,7.41E-12,0.1234132,0.398,0.33,2.58E-07,#N/A
1057,Lingo1,1.35E-06,0.128340334,0.633,0.627,0.047138554,4.77E-23,-0.209499077,0.594,0.633,1.66E-18,#N/A
1059,Llph,6.38E-24,0.173861079,0.172,0.11,2.23E-19,2.13E-19,-0.14041275,0.115,0.172,7.44E-15,3
1060,Lnpk,9.65E-19,-0.124119102,0.397,0.474,3.36E-14,4.38E-13,0.117822989,0.471,0.397,1.53E-08,#N/A
1061,Lpcat2,5.17E-11,-0.064240824,0.095,0.133,1.80E-06,9.43E-22,0.14300828,0.154,0.095,3.29E-17,#N/A
1062,Lrba,4.80E-15,-0.121707464,0.555,0.625,1.67E-10,1.47E-14,0.156070679,0.622,0.555,5.13E-10,#N/A
1063,Lrfn2,9.72E-08,0.11149918,0.574,0.543,0.00338799,3.75E-08,-0.102409966,0.545,0.574,0.001306969,#N/A
1064,Lrguk,3.05E-10,-0.042282293,0.043,0.069,1.06E-05,8.67E-12,0.045946325,0.073,0.043,3.02E-07,#N/A
1066,Lrp4,3.03E-12,-0.044430433,0.019,0.04,1.06E-07,1.63E-10,0.041528573,0.039,0.019,5.70E-06,1
1067,Lrrc29,1.42E-21,-0.134122999,0.181,0.253,4.97E-17,3.01E-09,0.066586553,0.231,0.181,0.000104868,#N/A
1069,Lrrc6,3.75E-15,-0.080004729,0.114,0.163,1.31E-10,1.25E-11,0.076903654,0.159,0.114,4.35E-07,#N/A
1070,Lrrc63,6.15E-14,-0.059762591,0.005,0.02,2.14E-09,2.59E-17,0.070772909,0.023,0.005,9.04E-13,#N/A
1071,Lrrc8d,4.30E-14,-0.103259931,0.177,0.232,1.50E-09,2.24E-08,0.076528626,0.222,0.177,0.000779941,4
1072,Lrrcc1,5.55E-20,-0.11622722,0.192,0.264,1.94E-15,4.51E-10,0.075377351,0.245,0.192,1.57E-05,#N/A
1073,Lrriq1,2.60E-18,-0.119120148,0.129,0.185,9.06E-14,3.60E-12,0.093827687,0.176,0.129,1.25E-07,1
1074,Lrrtm3,2.96E-19,0.182073422,0.817,0.795,1.03E-14,4.10E-11,-0.116176045,0.783,0.817,1.43E-06,#N/A
1075,Lrrtm4,3.55E-33,-0.34907464,0.868,0.89,1.24E-28,2.67E-08,0.191481255,0.852,0.868,0.000932563,#N/A
1077,Ly6h,1.49E-78,0.446548786,0.696,0.592,5.19E-74,2.28E-33,-0.254623386,0.631,0.696,7.95E-29,#N/A
1078,Lypla2,7.25E-10,0.099168313,0.128,0.094,2.53E-05,1.96E-13,-0.114676907,0.086,0.128,6.84E-09,#N/A
1079,Macrod2,7.10E-10,-0.081374946,0.947,0.976,2.48E-05,2.60E-39,0.198685375,0.941,0.947,9.05E-35,1
1080,Maged1,4.44E-22,0.217300594,0.334,0.263,1.55E-17,1.80E-10,-0.117550589,0.292,0.334,6.29E-06,2
1082,Magt1,2.00E-16,0.085801258,0.093,0.055,6.96E-12,1.52E-07,-0.062624164,0.067,0.093,0.005302612,4
1084,Maml3,2.14E-71,0.442068728,0.437,0.302,7.46E-67,9.51E-73,-0.448301199,0.299,0.437,3.31E-68,#N/A
1085,Manf,7.43E-20,0.238911171,0.375,0.311,2.59E-15,3.55E-09,-0.151330916,0.339,0.375,0.000123861,3
1087,Map1lc3a,3.42E-39,0.33175445,0.428,0.327,1.19E-34,8.06E-22,-0.215759546,0.36,0.428,2.81E-17,#N/A
1088,Map1lc3b,6.78E-25,0.236104407,0.25,0.179,2.37E-20,1.79E-13,-0.143480931,0.198,0.25,6.24E-09,2
1089,Map2k5,2.42E-15,-0.112847593,0.363,0.435,8.44E-11,1.42E-15,0.152165655,0.442,0.363,4.96E-11,#N/A
1090,Map7,2.86E-22,-0.162581094,0.546,0.627,9.98E-18,7.38E-10,0.140828846,0.605,0.546,2.57E-05,#N/A
1091,Map9,1.91E-07,0.144285121,0.331,0.298,0.006671777,5.31E-13,-0.175139908,0.285,0.331,1.85E-08,#N/A
1092,Mapk10,3.26E-09,-0.084661366,0.901,0.932,0.000113837,1.29E-08,0.108851032,0.898,0.901,0.000448778,2
1093,Mapk11,3.55E-07,0.104811247,0.27,0.235,0.012364734,1.36E-20,-0.178028028,0.204,0.27,4.76E-16,#N/A
1094,Mapk3,4.25E-24,0.148826001,0.112,0.061,1.48E-19,4.81E-16,-0.125723942,0.069,0.112,1.68E-11,#N/A
1096,Marchf10,2.62E-13,-0.067239163,0.054,0.088,9.13E-09,7.64E-09,0.049851743,0.081,0.054,0.00026638,#N/A
1097,Marchf8,2.56E-08,-0.060235608,0.142,0.179,0.000893695,9.11E-11,0.090086817,0.189,0.142,3.18E-06,#N/A
1098,Marcks,8.91E-29,0.242210022,0.292,0.212,3.11E-24,4.38E-11,-0.110575935,0.245,0.292,1.53E-06,7
1099,Mast2,1.61E-10,-0.077234323,0.49,0.554,5.60E-06,2.59E-07,0.092307476,0.547,0.49,0.009042976,#N/A
1100,Mast3,5.32E-17,0.198300858,0.606,0.564,1.86E-12,2.09E-84,-0.417662761,0.478,0.606,7.29E-80,#N/A
1102,Mat2a,2.18E-09,0.141598948,0.482,0.448,7.60E-05,3.39E-20,-0.183430557,0.423,0.482,1.18E-15,3
1105,Mccc2,6.95E-25,-0.109842735,0.095,0.156,2.42E-20,4.16E-26,0.123913238,0.161,0.095,1.45E-21,#N/A
1106,Mcm8,9.17E-11,-0.049151771,0.034,0.059,3.20E-06,1.14E-10,0.04833807,0.06,0.034,3.98E-06,1
1107,Mctp1,6.30E-29,-0.256379641,0.709,0.793,2.20E-24,7.29E-14,0.210889131,0.761,0.709,2.54E-09,1
1110,Mecr,2.12E-12,-0.098109962,0.322,0.384,7.38E-08,1.84E-07,0.067738533,0.378,0.322,0.006409991,#N/A
1111,Med14,3.38E-07,0.117798203,0.306,0.272,0.011789871,9.21E-09,-0.118587981,0.266,0.306,0.000321063,2
1112,Med15,1.66E-11,-0.099826196,0.277,0.332,5.78E-07,7.72E-07,0.071912738,0.323,0.277,0.026923372,1
1113,Med19,1.82E-12,0.115436555,0.109,0.073,6.36E-08,1.29E-07,-0.084528977,0.081,0.109,0.004509116,1
1114,Med28,1.66E-10,0.110597447,0.109,0.076,5.79E-06,1.28E-07,-0.084445194,0.081,0.109,0.004460634,#N/A
1115,Med29,1.01E-07,0.092199009,0.07,0.048,0.003522216,1.21E-07,-0.074153238,0.047,0.07,0.004218075,#N/A
1116,Memo1,9.53E-10,-0.088283685,0.401,0.457,3.32E-05,1.20E-10,0.130451535,0.464,0.401,4.18E-06,2
1117,Mettl24,1.65E-14,-0.076297334,0.061,0.099,5.74E-10,8.32E-16,0.090285012,0.103,0.061,2.90E-11,#N/A
1118,Mettl27,1.61E-16,-0.060393057,0.027,0.057,5.61E-12,1.94E-09,0.036736742,0.049,0.027,6.75E-05,#N/A
1119,Mettl7a1,1.27E-11,0.152064625,0.323,0.277,4.42E-07,1.59E-16,-0.176802366,0.264,0.323,5.55E-12,7
1120,Mettl8,1.12E-07,-0.060425644,0.13,0.163,0.003916177,7.05E-11,0.081175539,0.175,0.13,2.46E-06,1
1121,Mgll,2.42E-25,-0.171066798,0.35,0.439,8.43E-21,3.68E-10,0.107803222,0.414,0.35,1.28E-05,2
1122,Mical2,7.59E-42,0.266367254,0.76,0.729,2.65E-37,2.06E-34,-0.23958288,0.721,0.76,7.20E-30,1
1123,Mical3,3.04E-42,-0.226030056,0.665,0.756,1.06E-37,1.15E-06,0.11192657,0.703,0.665,0.040109078,1
1124,Mier1,7.53E-11,-0.08292493,0.345,0.411,2.63E-06,4.40E-10,0.099849572,0.415,0.345,1.53E-05,#N/A
1125,Mif,1.66E-73,0.423368056,0.341,0.202,5.78E-69,7.30E-28,-0.257277246,0.257,0.341,2.54E-23,#N/A
1127,Mir124a-1hg,4.77E-18,0.173194461,0.729,0.712,1.66E-13,1.36E-13,-0.140979008,0.706,0.729,4.75E-09,#N/A
1128,Mkx,6.38E-32,-0.237638042,0.427,0.52,2.22E-27,3.86E-10,0.155656302,0.483,0.427,1.34E-05,#N/A
1129,Mlf2,2.19E-18,0.214567088,0.366,0.302,7.64E-14,1.56E-18,-0.185070872,0.305,0.366,5.45E-14,#N/A
1130,Mlh1,3.11E-07,-0.041156113,0.06,0.084,0.010856113,5.43E-07,0.038581916,0.085,0.06,0.018918851,1
1131,Mlip,4.91E-62,-0.306894231,0.534,0.661,1.71E-57,1.03E-16,0.178519172,0.604,0.534,3.59E-12,#N/A
1132,Mllt10,6.36E-10,-0.092712926,0.651,0.713,2.22E-05,7.40E-09,0.130445377,0.689,0.651,0.000257898,#N/A
1133,Mllt11,3.08E-09,0.182945855,0.485,0.455,0.000107489,5.47E-15,-0.166668181,0.438,0.485,1.91E-10,1
1135,Morf4l2,6.58E-09,0.153392036,0.357,0.317,0.000229382,3.83E-07,-0.103217967,0.323,0.357,0.013360574,3
1136,Morn1,3.18E-38,-0.184790708,0.149,0.239,1.11E-33,3.73E-15,0.093337361,0.207,0.149,1.30E-10,#N/A
1137,Mpc2,1.11E-32,0.302418066,0.369,0.282,3.85E-28,6.64E-15,-0.141262438,0.316,0.369,2.32E-10,#N/A
1138,Mphosph8,6.32E-31,0.29451248,0.503,0.428,2.20E-26,1.16E-21,-0.217042294,0.443,0.503,4.03E-17,#N/A
1139,Mphosph9,4.26E-32,-0.175047375,0.29,0.391,1.48E-27,1.00E-14,0.114500607,0.364,0.29,3.50E-10,#N/A
1140,Mrfap1,8.84E-49,0.319862492,0.339,0.227,3.08E-44,4.39E-25,-0.190420046,0.259,0.339,1.53E-20,#N/A
1141,Mri1,2.71E-17,-0.113817932,0.149,0.207,9.43E-13,2.08E-09,0.074979558,0.194,0.149,7.27E-05,1
1142,Mrpl20,2.67E-32,0.261236009,0.224,0.145,9.30E-28,1.62E-17,-0.156396513,0.164,0.224,5.63E-13,2
1143,Mrpl30,3.00E-20,0.169452385,0.143,0.091,1.05E-15,1.55E-07,-0.068627844,0.111,0.143,0.00539738,#N/A
1144,Mrps12,1.85E-14,0.151791891,0.166,0.12,6.47E-10,2.46E-08,-0.089136255,0.132,0.166,0.000858194,#N/A
1145,Mrps14,2.35E-19,0.182434612,0.215,0.155,8.21E-15,4.45E-07,-0.08626326,0.182,0.215,0.01550026,#N/A
1146,Mrps33,2.12E-17,0.209697461,0.259,0.2,7.39E-13,4.80E-07,-0.099961687,0.225,0.259,0.016733194,1
1147,Msantd4,1.20E-20,0.139249875,0.125,0.075,4.18E-16,1.26E-08,-0.095156642,0.093,0.125,0.000440232,#N/A
1148,mt-Atp6,3.06E-28,0.167091548,0.144,0.082,1.07E-23,1.16E-10,-0.103956145,0.105,0.144,4.03E-06,#N/A
1149,mt-Atp8,2.89E-17,0.114401112,0.098,0.058,1.01E-12,9.40E-32,-0.146854574,0.042,0.098,3.28E-27,#N/A
1151,mt-Co3,3.55E-25,0.149771535,0.134,0.077,1.24E-20,2.19E-14,-0.111585866,0.09,0.134,7.64E-10,#N/A
1152,mt-Cytb,4.84E-122,0.635266926,0.823,0.746,1.69E-117,3.14E-87,-0.484862572,0.749,0.823,1.09E-82,#N/A
1153,mt-Nd1,1.82E-105,0.588527621,0.746,0.651,6.35E-101,1.34E-69,-0.441795895,0.669,0.746,4.66E-65,#N/A
1155,mt-Nd3,9.26E-11,0.077786234,0.137,0.099,3.23E-06,2.35E-14,-0.108038442,0.093,0.137,8.18E-10,#N/A
1157,mt-Nd5,1.35E-61,0.4004221,0.392,0.268,4.72E-57,6.07E-44,-0.324226614,0.288,0.392,2.12E-39,#N/A
1158,mt-Nd6,1.14E-18,0.10785158,0.092,0.052,3.98E-14,1.37E-06,-0.04541513,0.068,0.092,0.047604872,#N/A
1161,Mt3,3.79E-39,0.313263097,0.317,0.218,1.32E-34,2.36E-12,-0.131295688,0.263,0.317,8.24E-08,1
1162,Mta3,6.53E-12,-0.09297962,0.287,0.346,2.28E-07,8.75E-07,0.07053963,0.336,0.287,0.030520457,1
1163,Mtch1,5.12E-22,0.244337485,0.435,0.369,1.78E-17,3.35E-18,-0.173439066,0.377,0.435,1.17E-13,2
1164,Mtm1,1.05E-10,-0.086704833,0.199,0.248,3.67E-06,9.60E-07,0.060426488,0.241,0.199,0.033456235,1
1165,Mtmr3,6.23E-08,-0.075094821,0.413,0.469,0.002170619,1.78E-07,0.120147193,0.466,0.413,0.006189964,#N/A
1166,Mtpn,8.04E-17,0.181107827,0.291,0.233,2.80E-12,8.12E-11,-0.13765871,0.245,0.291,2.83E-06,1
1167,Mttp,8.18E-07,-0.061193869,0.148,0.181,0.028524363,3.11E-14,0.10535298,0.204,0.148,1.08E-09,2
1168,Mtx3,1.07E-09,-0.050200271,0.079,0.111,3.72E-05,2.16E-10,0.07129016,0.114,0.079,7.53E-06,2
1169,Myef2,2.98E-13,-0.110168336,0.424,0.493,1.04E-08,8.05E-13,0.139677886,0.496,0.424,2.81E-08,2
1170,Myl12b,1.18E-31,0.210750165,0.172,0.101,4.13E-27,1.15E-12,-0.109482678,0.126,0.172,4.03E-08,#N/A
1172,Myo16,1.08E-93,-0.4515034,0.327,0.491,3.77E-89,3.62E-35,0.29460404,0.434,0.327,1.26E-30,#N/A
1173,Myo1b,3.55E-57,-0.272712656,0.164,0.282,1.24E-52,1.22E-07,0.107379503,0.204,0.164,0.004270576,6
1174,Myo5c,5.02E-19,-0.084237704,0.04,0.078,1.75E-14,9.27E-07,0.047957875,0.06,0.04,0.032307269,#N/A
1175,Myo6,1.49E-07,-0.047915891,0.199,0.24,0.005177992,5.02E-09,0.069122611,0.249,0.199,0.000175167,1
1176,Mypn,6.78E-12,-0.055657114,0.022,0.044,2.36E-07,4.33E-09,0.048032828,0.041,0.022,0.000151027,1
1177,Myrip,3.13E-30,-0.188581339,0.483,0.57,1.09E-25,2.25E-11,0.123543177,0.544,0.483,7.85E-07,#N/A
1180,Nalcn,8.82E-23,-0.153744451,0.656,0.731,3.07E-18,4.96E-18,0.174568672,0.71,0.656,1.73E-13,#N/A
