"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"1864","Trim2",2.54947236548927e-14,-0.106694900818576,0.69,0.752,8.88924529675143e-10,6.69263480115808e-08,0.107662580765762,0.731,0.69,0.00233352097611979
"1865","Trim9",5.04352052612844e-09,0.12247276116095,0.794,0.807,0.00017585243018452,1.56147143130155e-20,-0.176355293787454,0.772,0.794,5.44438243951911e-16
"1866","Trpc3",4.70143576126405e-10,-0.121071806449566,0.107,0.143,1.63924960687993e-05,1.28964609887436e-07,0.0963381992431119,0.139,0.107,0.00449660905294522
"1867","Trpm3",1.15063077524357e-14,-0.0932435323077895,0.243,0.311,4.01190432404176e-10,2.17261825870474e-09,0.0383495069081337,0.301,0.243,7.57526808262581e-05
"1868","Trpm4",4.22456013380777e-28,-0.133145190964078,0.083,0.145,1.47297738185475e-23,3.19447800318714e-07,0.0631385234841029,0.111,0.083,0.0111381864537126
"1869","Trpm7",2.40153746323208e-08,-0.0689024533232265,0.557,0.612,0.000837344067305129,8.64443416975742e-12,0.133767132399879,0.624,0.557,3.01405486196932e-07
"1870","Trub1",4.72992890540615e-17,-0.0788111988777652,0.136,0.192,1.64918431144796e-12,2.89740696729202e-16,0.0918539601264244,0.195,0.136,1.01023888728571e-11
"1871","Tsn",1.1986371269707e-17,0.188103298231171,0.313,0.249,4.17928807060875e-13,2.45680646955071e-07,-0.0874126446969794,0.277,0.313,0.00856614711738246
"1872","Tspan13",5.2859566059584e-16,0.204955677987739,0.448,0.392,1.84305448979952e-11,3.7693138903846e-21,-0.187464910461874,0.381,0.448,1.3142466741604e-16
"1873","Tspan14",7.98222257424987e-19,-0.125053656631291,0.172,0.237,2.7831615449637e-14,2.6983584562767e-14,0.111275845086263,0.232,0.172,9.40836642949998e-10
"1874","Tspan3",1.99150219187384e-13,0.188732127732699,0.392,0.34,6.94377069240653e-09,2.76793349522472e-08,-0.101912245018375,0.357,0.392,0.000965095371780004
"1875","Tspyl1",1.04938300126975e-27,0.199103740988036,0.176,0.109,3.65888371052725e-23,2.47979550241105e-16,-0.131533726434119,0.123,0.176,8.64630297825661e-12
