"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"340","Lgr6",5.47e-30,0.507220881,0.089,0.003,1.91e-25,NA,"Mfsd11","Mfsd11",-0.031761296,1,0.507220881,1.44332070385862e-27,-0.513476442264583,0.006,0.089,5.03242629814385e-23,-0.513476442264583,"sig","#E7B800"
"341","Limch1",5.35e-07,-0.183132741,0.698,0.799,0.018658127,NA,"","",NA,NA,-0.183132741,1.07549691716522e-06,0.172976977678301,0.79,0.698,0.0374993510107998,0.172976977678301,"sig","#E7B800"
"342","Lingo2",8.62e-20,-0.364781327,0.534,0.697,3e-15,NA,"Klf5","Klf5",-0.158997606,1,-0.364781327,5.42748543203085e-10,0.340847774237436,0.628,0.534,1.8924013455862e-05,0.340847774237436,"sig","#E7B800"
"343","Litaf",1.5e-10,0.251283786,0.084,0.032,5.23e-06,NA,"Cbfb","Cbfb",0.011296977,1,0.251283786,1.28832955477489e-12,-0.265447961951302,0.027,0.084,4.49201865863361e-08,-0.265447961951302,"sig","#E7B800"
"344","Lix1",8.11e-19,0.566446685,0.175,0.079,2.83e-14,NA,"Nfe2l2","Nfe2l2",0.019100885,1,0.566446685,5.75170003202347e-15,-0.513932738714973,0.09,0.175,2.00544525016562e-10,-0.513932738714973,"sig","#E7B800"
"345","Lrba",1.29e-18,0.628290031,0.632,0.54,4.5e-14,NA,"Utp6","Utp6",-0.017705769,1,0.628290031,6.82059203836155e-15,-0.610865709731151,0.584,0.632,2.37813582601552e-10,-0.610865709731151,"sig","#E7B800"
"346","Lrrc4c",1.03e-17,-0.317998871,0.77,0.896,3.59e-13,NA,"Yy1","Yy1",-0.053812006,1,-0.317998871,1.40670679873506e-17,0.396918237672765,0.86,0.77,4.90476459514955e-13,0.396918237672765,"sig","#E7B800"
"347","Lrrc7",2.2e-28,0.560989331,0.882,0.858,7.66e-24,NA,"Srebf1","Srebf1",0.002597287,1,0.560989331,5.81218047469393e-17,-0.420393996971463,0.873,0.882,2.02653296611153e-12,-0.420393996971463,"sig","#E7B800"
"348","Lrrc8b",7.42e-10,-0.255762784,0.309,0.396,2.59e-05,NA,"","",NA,NA,-0.255762784,3.07840701019929e-08,0.165693025679123,0.402,0.309,0.00107334817224619,0.165693025679123,"sig","#E7B800"
"349","Lrrfip1",5.63e-12,-0.262466927,0.475,0.582,1.96e-07,NA,"Mafa","Mafa",0.000135439,1,-0.262466927,1.57378234055969e-13,0.265498596769475,0.6,0.475,5.48730688682945e-09,0.265498596769475,"sig","#E7B800"
"350","Lsamp",2.11e-28,-0.328212567,0.896,0.985,7.34e-24,NA,"Rbpj","Rbpj",0.098980941,1,-0.328212567,5.01398544566716e-41,0.469128427595219,0.969,0.896,1.74822630534077e-36,0.469128427595219,"sig","#E7B800"
"351","Ltbp1",2.76e-07,-0.233746754,0.094,0.147,0.009626787,NA,"","",NA,NA,-0.233746754,5.79866549500926e-05,0.16041399542871,0.135,0.094,1,0.16041399542871,"non-sig","#00AFBB"
"352","Lurap1l",2.9e-07,-0.228482071,0.172,0.233,0.010113102,NA,"","",NA,NA,-0.228482071,0.000594856602238363,0.110420184077021,0.216,0.172,1,0.110420184077021,"non-sig","#00AFBB"
"353","Luzp1",5.6e-12,-0.241638276,0.374,0.486,1.95e-07,NA,"Tcf7l2","Tcf7l2",0.056161113,1,-0.241638276,0.00815734948477973,0.0587555187223883,0.426,0.374,1,0.0587555187223883,"non-sig","#00AFBB"
"354","Lynx1",9.27e-11,-0.266841215,0.192,0.275,3.23e-06,NA,"Tead2","Tead2",-0.008171745,1,-0.266841215,8.35500828942189e-08,0.194903689384388,0.262,0.192,0.00291314074027273,0.194903689384388,"sig","#E7B800"
"355","Lypd6b",1.74e-10,-0.274146774,0.152,0.231,6.08e-06,NA,"Esrrb","Esrrb",-0.011212005,1,-0.274146774,1.30902816629034e-08,0.24118460737863,0.223,0.152,0.000456418850740452,0.24118460737863,"sig","#E7B800"
"356","Lzts1",2.37e-07,0.268811915,0.113,0.064,0.008247586,NA,"","",NA,NA,0.268811915,1.4872603004953e-10,-0.290799319465651,0.053,0.113,5.18563048973695e-06,-0.290799319465651,"sig","#E7B800"
"357","Macrod2",4.72e-13,0.608020858,0.906,0.923,1.64e-08,NA,"Shox2","#N/A",NA,NA,0.608020858,0.000620713037971597,-0.463360681616797,0.926,0.906,1,-0.463360681616797,"non-sig","#00AFBB"
"358","Maf",1.53e-26,-0.417307411,0.453,0.634,5.34e-22,NA,"Kmt2c","Kmt2c",0.125910975,1,-0.417307411,1.39761712261497e-25,0.400372625021884,0.638,0.453,4.8730716214216e-21,0.400372625021884,"sig","#E7B800"
"359","Magi2",6.69e-13,-0.188480675,0.928,0.973,2.33e-08,NA,"Nr1h4","Nr1h4",-0.006575315,1,-0.188480675,2.17789896367603e-25,0.296531942239806,0.963,0.928,7.59368031664923e-21,0.296531942239806,"sig","#E7B800"
"360","Maml2",4.2e-12,0.588145662,0.217,0.132,1.46e-07,NA,"Pou3f2","Pou3f2",0.027088005,1,0.588145662,0.00124187760301819,-0.379793577890596,0.179,0.217,1,-0.379793577890596,"non-sig","#00AFBB"
"361","Maml3",7.38e-19,0.66113682,0.433,0.314,2.57e-14,NA,"Brd9","Brd9",-0.093439577,1,0.66113682,1.61681914265342e-15,-0.595260294090427,0.331,0.433,5.63736330468968e-11,-0.595260294090427,"sig","#E7B800"
"362","Man1a2",1.02e-07,-0.180914581,0.478,0.563,0.003568691,NA,"","",NA,NA,-0.180914581,9.11537530881803e-06,0.134139038429311,0.568,0.478,0.317825790892558,0.134139038429311,"non-sig","#00AFBB"
"363","Man1c1",1.72e-09,-0.26296436,0.24,0.32,6.01e-05,NA,"","",NA,NA,-0.26296436,6.01810401245626e-05,0.107985535852741,0.3,0.24,1,0.107985535852741,"non-sig","#00AFBB"
"364","Manba",5.13e-09,-0.202199577,0.135,0.205,0.000178847,NA,"","",NA,NA,-0.202199577,6.67710522269635e-07,0.136419777583567,0.197,0.135,0.0232810627799754,0.136419777583567,"sig","#E7B800"
"365","Map1b",6.41e-09,-0.197109013,0.679,0.778,0.000223483,NA,"","",NA,NA,-0.197109013,0.00341076664363151,0.0843445114762931,0.779,0.679,1,0.0843445114762931,"non-sig","#00AFBB"
"366","Map2",4.18e-16,0.379542087,0.842,0.811,1.46e-11,NA,"Smarca4","Smarca4",-0.020903717,1,0.379542087,1.64085143729648e-08,-0.246314243319191,0.843,0.842,0.000572115670642165,-0.246314243319191,"sig","#E7B800"
"367","Map2k1",2.09e-07,0.296289049,0.25,0.183,0.007290558,NA,"","",NA,NA,0.296289049,2.2964269195671e-06,-0.296192611615235,0.193,0.25,0.0800695174045461,-0.296192611615235,"non-sig","#00AFBB"
"368","Map3k1",5.18e-12,0.383345904,0.188,0.109,1.81e-07,NA,"Onecut2","Onecut2",-0.004655339,1,0.383345904,5.22110016881976e-13,-0.395722388099295,0.107,0.188,1.82044099586239e-08,-0.395722388099295,"sig","#E7B800"
"369","Map4k3",1.07e-06,-0.190420244,0.448,0.517,0.037411527,NA,"","",NA,NA,-0.190420244,0.000414118211543653,0.107142268959666,0.52,0.448,1,0.107142268959666,"non-sig","#00AFBB"
"370","Mapk1",2.99e-07,0.321284319,0.549,0.489,0.010434768,NA,"","",NA,NA,0.321284319,4.72534678518668e-07,-0.314223152976297,0.503,0.549,0.0164758666359104,-0.314223152976297,"sig","#E7B800"
"371","Mapk10",2.27e-30,-0.402596674,0.657,0.838,7.91e-26,NA,"Znf143","#N/A",NA,NA,-0.402596674,4.85222988981852e-32,0.399403915317219,0.843,0.657,1.69182699568302e-27,0.399403915317219,"sig","#E7B800"
"372","Mapk4",4.14e-15,0.486152596,0.238,0.138,1.44e-10,NA,"Ar","Ar",-0.136409889,1,0.486152596,1.59661703459094e-08,-0.398343003652397,0.169,0.238,0.000556692461450822,-0.398343003652397,"sig","#E7B800"
"373","Mast2",5.23e-09,-0.201768356,0.506,0.601,0.000182295,NA,"","",NA,NA,-0.201768356,1.09872878370219e-05,0.14222833711641,0.593,0.506,0.383093765013444,0.14222833711641,"non-sig","#00AFBB"
"374","Mcc",1.2e-09,-0.271123254,0.228,0.309,4.19e-05,NA,"","",NA,NA,-0.271123254,8.10803710831605e-08,0.230153297897272,0.305,0.228,0.00282702929855656,0.230153297897272,"sig","#E7B800"
"375","Mdga1",5e-12,0.244473093,0.039,0.003,1.74e-07,NA,"Clock","Clock",-0.070446999,1,0.244473093,1.48823297559197e-08,-0.216048734792526,0.009,0.039,0.000518902191599652,-0.216048734792526,"sig","#E7B800"
"376","Meg3",6.92e-47,-0.365235529,0.985,0.992,2.41e-42,NA,"Pou2f1","Pou2f1",0.036946905,1,-0.365235529,7.07973986114466e-35,0.317056373147605,0.988,0.985,2.46849289738531e-30,0.317056373147605,"sig","#E7B800"
"377","Meis1",8.03e-41,0.783199203,0.147,0.017,2.8e-36,NA,"Nfya","Nfya",-0.006082902,1,0.783199203,1.68947795497255e-33,-0.670059987962819,0.027,0.147,5.8907027856028e-29,-0.670059987962819,"sig","#E7B800"
"378","Meis2",8.22e-115,2.465143157,0.434,0.097,2.86e-110,NA,"Rfx1","Rfx1",0.04528572,1,2.465143157,1.36734825671305e-87,-1.61109176424945,0.129,0.434,4.76753316668138e-83,-1.61109176424945,"sig","#E7B800"
"379","Mgat4c",3.26e-10,-0.273847505,0.616,0.736,1.14e-05,NA,"Sumo2","Sumo2",0.058623499,1,-0.273847505,2.05907711549753e-08,0.367143800064966,0.723,0.616,0.000717938417860523,0.367143800064966,"sig","#E7B800"
"380","Mgll",9.18e-11,-0.230698144,0.311,0.413,3.2e-06,NA,"Sox17","Sox17",0,1,-0.230698144,8.67013654379754e-05,0.0597962597982364,0.382,0.311,1,0.0597962597982364,"non-sig","#00AFBB"
"381","Mical2",4.38e-22,-0.378688772,0.36,0.504,1.53e-17,NA,"Kdm2a","Kdm2a",0.064901717,1,-0.378688772,4.03012681307522e-15,0.266636956922662,0.489,0.36,1.40518431591494e-10,0.266636956922662,"sig","#E7B800"
"382","Mir100hg",9.08e-11,-0.226284734,0.509,0.613,3.17e-06,NA,"Hoxa9","#N/A",NA,NA,-0.226284734,3.40082930264696e-17,0.258766983017461,0.667,0.509,1.18576715295391e-12,0.258766983017461,"sig","#E7B800"
"383","Mir9-3hg",3.57e-09,0.363898692,0.404,0.322,0.00012463,NA,"","",NA,NA,0.363898692,4.6806416217725e-07,-0.309847369072183,0.342,0.404,0.0163199931426342,-0.309847369072183,"sig","#E7B800"
"384","Mir99ahg",6.39e-27,-0.406845163,0.571,0.763,2.23e-22,NA,"Dr1","Dr1",0.009206643,1,-0.406845163,6.00751463074782e-36,0.5059110734579,0.795,0.571,2.09464012630284e-31,0.5059110734579,"sig","#E7B800"
"385","Mkx",4.91e-13,-0.300582449,0.315,0.429,1.71e-08,NA,"Gps2","Gps2",0.106600648,1,-0.300582449,2.59901988199317e-15,0.300267190000887,0.445,0.315,9.06200262254557e-11,0.300267190000887,"sig","#E7B800"
"386","Mpped1",3.03e-12,-0.295875797,0.307,0.412,1.06e-07,NA,"Hivep3","Hivep3",0.005504667,1,-0.295875797,1.29223547581504e-10,0.187751614335969,0.416,0.307,4.50563743352431e-06,0.187751614335969,"sig","#E7B800"
"387","Mpped2",6.87e-11,0.41329148,0.461,0.372,2.4e-06,NA,"Kdm2b","Kdm2b",-0.054980771,1,0.41329148,0.000865213922139512,-0.13887516283951,0.426,0.461,1,-0.13887516283951,"non-sig","#00AFBB"
"388","Mrtfb",2.69e-12,0.445152212,0.506,0.415,9.39e-08,NA,"Nelfb","Nelfb",-0.037976792,1,0.445152212,6.79137940870162e-15,-0.480176401618659,0.418,0.506,2.36795025843199e-10,-0.480176401618659,"sig","#E7B800"
"389","Msra",2.32e-09,0.349526111,0.577,0.51,8.08e-05,NA,"","",NA,NA,0.349526111,2.41884155738236e-09,-0.32848136875775,0.513,0.577,8.43377485812506e-05,-0.32848136875775,"sig","#E7B800"
"390","Msrb3",4.41e-07,-0.158346896,0.118,0.174,0.015369457,NA,"","",NA,NA,-0.158346896,2.42262940758499e-07,0.135463938867196,0.177,0.118,0.00844698195542657,0.135463938867196,"sig","#E7B800"
"391","mt-Rnr1",2.86e-07,-0.352963003,0.696,0.756,0.009959008,NA,"","",NA,NA,-0.352963003,3.65723974456625e-09,-0.296082890353468,0.672,0.696,0.000127516978173791,-0.296082890353468,"sig","#E7B800"
"392","Mt1",8.47e-09,0.244539894,0.143,0.081,0.000295156,NA,"","",NA,NA,0.244539894,0.00400652823938135,-0.169629618137425,0.112,0.143,1,-0.169629618137425,"non-sig","#00AFBB"
"393","Mtcl1",5.32e-11,-0.274836841,0.309,0.401,1.85e-06,NA,"Hnf1a","Hnf1a",0.001158893,1,-0.274836841,1.05142856346925e-09,0.224294156680347,0.404,0.309,3.66601597224823e-05,0.224294156680347,"sig","#E7B800"
"394","Mycbp2",3.41e-09,-0.173339286,0.837,0.899,0.000119062,NA,"","",NA,NA,-0.173339286,4.80597693910566e-05,0.111651897406285,0.899,0.837,1,0.111651897406285,"non-sig","#00AFBB"
"395","Myo10",7.85e-07,0.178088446,0.081,0.041,0.027369503,NA,"","",NA,NA,0.178088446,0.000465845600657888,-0.171036115491463,0.052,0.081,1,-0.171036115491463,"non-sig","#00AFBB"
"396","Myo16",2.38e-15,0.844944861,0.579,0.515,8.3e-11,NA,"Chaf1b","Chaf1b",0.000942281,1,0.844944861,2.66060531876088e-12,-0.791291049085123,0.54,0.579,9.27673256492356e-08,-0.791291049085123,"sig","#E7B800"
"397","Myo1b",9.05e-08,-0.188506907,0.13,0.192,0.003155551,NA,"","",NA,NA,-0.188506907,3.24360099521044e-06,0.134592056917802,0.186,0.13,0.113094635900002,0.134592056917802,"non-sig","#00AFBB"
"398","Myo5a",8.92e-07,-0.161920018,0.566,0.646,0.03109655,NA,"","",NA,NA,-0.161920018,1.18473798841216e-06,0.158748175917343,0.673,0.566,0.0413082594419669,0.158748175917343,"sig","#E7B800"
"399","Myrip",3.17e-11,-0.257517996,0.268,0.36,1.11e-06,NA,"Zfp57","Zfp57",-0.015549574,1,-0.257517996,1.09014417107629e-06,0.161539525384368,0.342,0.268,0.0380100568129169,0.161539525384368,"sig","#E7B800"
"400","Nalf1",1.94e-29,0.499528895,0.955,0.931,6.75e-25,NA,"Arid4b","Arid4b",0.088947134,1,0.499528895,3.8776138467364e-12,-0.329049409451367,0.936,0.955,1.35200761994158e-07,-0.329049409451367,"sig","#E7B800"
"401","Nav3",6.3e-07,-0.129934512,0.847,0.911,0.021968564,NA,"","",NA,NA,-0.129934512,9.88696602885056e-14,0.219729391941582,0.912,0.847,3.44728844527933e-09,0.219729391941582,"sig","#E7B800"
"402","Nbea",7.05e-09,-0.127332856,0.851,0.928,0.000245719,NA,"","",NA,NA,-0.127332856,1.42175153310247e-18,0.26365841548564,0.924,0.851,4.95722107046838e-14,0.26365841548564,"sig","#E7B800"
"403","Ncald",2.64e-16,-0.31259595,0.455,0.583,9.2e-12,NA,"Isl1","Isl1",0,1,-0.31259595,1.03586787065483e-08,0.180625282636788,0.568,0.455,0.000361176050461218,0.180625282636788,"sig","#E7B800"
"404","Ncoa1",6.15e-11,-0.253984182,0.668,0.75,2.15e-06,NA,"Plagl1","Plagl1",0.082942217,1,-0.253984182,8.0747301047715e-06,0.149233610832662,0.739,0.668,0.281541614563068,0.149233610832662,"non-sig","#00AFBB"
"405","Nebl",1.9e-13,-0.233035023,0.675,0.79,6.63e-09,NA,"Tcf7","Tcf7",0.054216711,1,-0.233035023,2.16913569721994e-14,0.250673646866652,0.794,0.675,7.56312543549678e-10,0.250673646866652,"sig","#E7B800"
"406","Negr1",2.21e-27,0.470966312,0.947,0.911,7.69e-23,NA,"Wdr43","Wdr43",-0.035838404,1,0.470966312,2.51225671022041e-14,-0.310392998795082,0.916,0.947,8.7594854715255e-10,-0.310392998795082,"sig","#E7B800"
"407","Nek7",1.17e-06,-0.197281998,0.231,0.3,0.040706716,NA,"","",NA,NA,-0.197281998,3.17316441197896e-11,0.307800977808449,0.323,0.231,1.10638723552471e-06,0.307800977808449,"sig","#E7B800"
"408","Nhsl2",2.43e-10,0.343443793,0.231,0.152,8.49e-06,NA,"Pcgf2","Pcgf2",0.068014254,1,0.343443793,3.78285126435346e-09,-0.352552461472668,0.161,0.231,0.000131896675034212,-0.352552461472668,"sig","#E7B800"
"409","Nme7",2.05e-10,0.284461652,0.601,0.513,7.14e-06,NA,"Ezh1","Ezh1",-0.011238906,1,0.284461652,2.53434880786531e-09,-0.290331666543007,0.545,0.601,8.83651398838399e-05,-0.290331666543007,"sig","#E7B800"
"410","Nmnat2",2.82e-15,-0.289622524,0.454,0.577,9.82e-11,NA,"Srf","Srf",-0.012706846,1,-0.289622524,2.403983405373e-15,0.243635715015854,0.603,0.454,8.38196893951404e-11,0.243635715015854,"sig","#E7B800"
"411","Nmt2",3.35e-07,-0.160596965,0.411,0.492,0.011676099,NA,"","",NA,NA,-0.160596965,0.0177283546797236,0.0573427519687824,0.459,0.411,1,0.0573427519687824,"non-sig","#00AFBB"
"412","Nos1ap",9.66e-07,-0.164263218,0.458,0.547,0.033693454,NA,"","",NA,NA,-0.164263218,6.75919994986412e-06,0.132472529168264,0.556,0.458,0.235673024651912,0.132472529168264,"non-sig","#00AFBB"
"413","Npas3",1.74e-30,-0.486757223,0.565,0.768,6.08e-26,NA,"Kdm4c","Kdm4c",0.02160083,1,-0.486757223,1.19468326830551e-36,0.597912962072961,0.772,0.565,4.16550215160081e-32,0.597912962072961,"sig","#E7B800"
"414","Npffr2",4.34e-18,0.287252872,0.049,0,1.51e-13,NA,"Tbpl1","Tbpl1",-0.024599194,1,0.287252872,2.06147096410477e-16,-0.274406692357264,0.002,0.049,7.18773081054409e-12,-0.274406692357264,"sig","#E7B800"
"415","Npy",2.3e-10,-0.369579291,0.352,0.453,8.03e-06,NA,"Cdk7","Cdk7",0.062668798,1,-0.369579291,5.67922898575401e-05,0.156109117915137,0.427,0.352,1,0.156109117915137,"non-sig","#00AFBB"
"416","Nrcam",5.76e-09,0.357133838,0.729,0.711,0.000200881,NA,"","",NA,NA,0.357133838,0.00409959046656228,-0.232499640859733,0.738,0.729,1,-0.232499640859733,"non-sig","#00AFBB"
"417","Nrg3",1.18e-46,-0.497296643,0.803,0.974,4.1e-42,NA,"Erf","Erf",-0.012232,1,-0.497296643,9.15791325002086e-59,0.559431434787987,0.952,0.803,3.19308961288477e-54,0.559431434787987,"sig","#E7B800"
"418","Nrg3os",5.7e-24,-0.329408176,0.584,0.792,1.99e-19,NA,"Msl1","Msl1",-0.001319889,1,-0.329408176,5.03241549052025e-44,0.488157066516878,0.825,0.584,1.7546523090797e-39,0.488157066516878,"sig","#E7B800"
"419","Nrgn",2.12e-08,-0.15432121,0.528,0.63,0.000740894,NA,"","",NA,NA,-0.15432121,0.106154635810646,-0.00967249043920737,0.588,0.528,1,-0.00967249043920737,"non-sig","#00AFBB"
"420","Nrxn3",8.63e-19,0.314677166,0.991,0.993,3.01e-14,NA,"Cxxc1","Cxxc1",0.039070979,1,0.314677166,6.98092886239801e-06,-0.107587938258507,0.993,0.991,0.243404046645231,-0.107587938258507,"non-sig","#00AFBB"
"421","Ntm",4.44e-08,-0.268146003,0.845,0.861,0.001549462,NA,"","",NA,NA,-0.268146003,3.31539618038961e-06,0.263438472938673,0.835,0.845,0.115597918621644,0.263438472938673,"non-sig","#00AFBB"
"422","Ntrk2",1.4e-20,-0.299227226,0.77,0.9,4.88e-16,NA,"Morc3","Morc3",-0.02919688,1,-0.299227226,3.96579025022381e-23,0.298910500080213,0.902,0.77,1.38275208654554e-18,0.298910500080213,"sig","#E7B800"
"423","Nxpe4",4.25e-10,-0.24659881,0.237,0.322,1.48e-05,NA,"Elf1","Elf1",-0.002331887,1,-0.24659881,9.44527942245061e-08,0.195641731030945,0.314,0.237,0.00329328557622586,0.195641731030945,"sig","#E7B800"
"424","Nxph1",2.96e-10,-0.1088035,0.668,0.761,1.03e-05,NA,"Tcf12","Tcf12",0.307469291,5.41971e-05,-0.1088035,1.89895053264442e-08,0.0880671456095481,0.74,0.668,0.00066210708221713,0.0880671456095481,"sig","#E7B800"
"425","Oprm1",3.79e-19,0.609775686,0.273,0.156,1.32e-14,NA,"Runx1","Runx1",0.041316533,1,0.609775686,2.1429989025574e-12,-0.509102596212493,0.183,0.273,7.4719942735469e-08,-0.509102596212493,"sig","#E7B800"
"426","Osbpl1a",6.85e-08,-0.189059222,0.352,0.445,0.002388021,NA,"","",NA,NA,-0.189059222,1.1885688022859e-08,0.184884181818338,0.456,0.352,0.000414418284293025,0.184884181818338,"sig","#E7B800"
"427","Osbpl3",1.53e-17,-0.351528715,0.421,0.547,5.35e-13,NA,"Irf5","Irf5",-0.003032003,1,-0.351528715,2.34304953848616e-17,0.315097711155769,0.561,0.421,8.16951082583968e-13,0.315097711155769,"sig","#E7B800"
"428","Osbpl6",4.96e-16,-0.280959347,0.469,0.592,1.73e-11,NA,"Ppara","Ppara",0.000118836,1,-0.280959347,4.17760782463618e-10,0.189846439212078,0.58,0.469,1.4566065202159e-05,0.189846439212078,"sig","#E7B800"
"429","Pals2",1.26e-11,-0.261991567,0.376,0.473,4.39e-07,NA,"Smyd3","Smyd3",-0.069707888,1,-0.261991567,1.4686094358419e-08,0.206227724448385,0.47,0.376,0.000512060051994995,0.206227724448385,"sig","#E7B800"
"430","Pam",1.3e-17,-0.276614031,0.696,0.834,4.53e-13,NA,"Nkx2-1","Nkx2-1",0.009654139,1,-0.276614031,5.20246148170283e-32,0.402948733160257,0.861,0.696,1.81394224482532e-27,0.402948733160257,"sig","#E7B800"
"431","Parm1",4.1e-07,-0.117689021,0.247,0.326,0.014278877,NA,"","",NA,NA,-0.117689021,4.67794560623455e-07,0.110020367263884,0.327,0.247,0.016310592945258,0.110020367263884,"sig","#E7B800"
"432","Pax6",1.64e-10,0.294962017,0.064,0.019,5.72e-06,NA,"Anpep","Anpep",-0.000380234,1,0.294962017,8.61936431648702e-06,-0.149040915794089,0.031,0.064,0.300531375622953,-0.149040915794089,"non-sig","#00AFBB"
"433","Pbx1",2.64e-48,1.254842616,0.768,0.653,9.2e-44,NA,"Cbx7","Cbx7",0.027681053,1,1.254842616,2.09430181460871e-36,-1.02077299745965,0.685,0.768,7.30220213699621e-32,-1.02077299745965,"sig","#E7B800"
"434","Pbx3",4.33e-88,2.040352759,0.413,0.126,1.51e-83,NA,"Stat3","Stat3",0.019311787,1,2.040352759,4.09140387959969e-70,-1.57333262181279,0.155,0.413,1.42654979070002e-65,-1.57333262181279,"sig","#E7B800"
"435","Pcbp3",1.04e-66,1.537668896,0.515,0.279,3.61e-62,NA,"Nucks1","Nucks1",0.096885593,1,1.537668896,8.2405816327235e-60,-1.43243057398867,0.304,0.515,2.8732435978817e-55,-1.43243057398867,"sig","#E7B800"
"436","Pced1b",4.48e-12,0.298378909,0.13,0.061,1.56e-07,NA,"Tbp","Tbp",0.027429559,1,0.298378909,1.62328877476615e-05,-0.214626034561513,0.086,0.13,0.565992097097714,-0.214626034561513,"non-sig","#00AFBB"
"437","Pclo",3.08e-30,-0.363784307,0.703,0.87,1.07e-25,NA,"PcgF3","Pcgf3",0.066457072,1,-0.363784307,2.29586965830381e-30,0.37712094609186,0.871,0.703,8.00500873760789e-26,0.37712094609186,"sig","#E7B800"
"438","Pcp4l1",1.94e-07,0.259591278,0.19,0.127,0.00677375,NA,"","",NA,NA,0.259591278,1.26609867275688e-10,-0.31974977032913,0.115,0.19,4.41450624230143e-06,-0.31974977032913,"sig","#E7B800"
"439","Pde10a",5.57e-10,-0.141400534,0.707,0.831,1.94e-05,NA,"Otx2","Otx2",0,1,-0.141400534,7.13048393416115e-16,0.211814254600293,0.846,0.707,2.48618583332397e-11,0.211814254600293,"sig","#E7B800"
"440","Pde3a",9.03e-08,0.302511404,0.061,0.023,0.003150169,NA,"","",NA,NA,0.302511404,3.50056798228631e-05,-0.264749240018886,0.031,0.061,1,-0.264749240018886,"non-sig","#00AFBB"
"441","Pde4d",3.32e-10,0.210969718,0.937,0.926,1.16e-05,NA,"Gata4","Gata4",-0.001255908,1,0.210969718,0.00930177505762819,-0.0705328114972423,0.946,0.937,1,-0.0705328114972423,"non-sig","#00AFBB"
"442","Pde8b",3.52e-14,-0.301857111,0.357,0.473,1.23e-09,NA,"Osr1","Osr1",0,1,-0.301857111,1.20595427147817e-12,0.224647720144544,0.483,0.357,4.20480075836295e-08,0.224647720144544,"sig","#E7B800"
"443","Peg3",2.76e-10,-0.205431794,0.727,0.804,9.63e-06,NA,"Kmt2a","Kmt2a",-0.075775731,1,-0.205431794,2.02976203152198e-16,0.25242213014555,0.839,0.727,7.0771712753077e-12,0.25242213014555,"sig","#E7B800"
"444","Peli2",9.91e-16,0.418392021,0.188,0.095,3.46e-11,NA,"Epop","Epop",0.011982191,1,0.418392021,4.87399568555909e-16,-0.507475234429641,0.097,0.188,1.69941607568389e-11,-0.507475234429641,"sig","#E7B800"
"445","Phactr1",6.15e-13,-0.225220377,0.738,0.856,2.15e-08,NA,"Nipbl","Nipbl",0.066901211,1,-0.225220377,5.88497950211789e-18,0.259989260038634,0.86,0.738,2.05191580300344e-13,0.259989260038634,"sig","#E7B800"
"446","Pifo",1.27e-06,0.075224776,0.022,0.003,0.044305313,NA,"","",NA,NA,0.075224776,2.34310611535761e-05,-0.0650159794417867,0.005,0.022,0.816970809241737,-0.0650159794417867,"non-sig","#00AFBB"
"447","Pigk",5.66e-07,-0.199062064,0.4,0.483,0.019729461,NA,"","",NA,NA,-0.199062064,8.28834032038181e-06,0.134544182516365,0.489,0.4,0.288989561950752,0.134544182516365,"non-sig","#00AFBB"
"448","Pip5k1b",2.96e-09,-0.288604653,0.247,0.332,0.000103077,NA,"","",NA,NA,-0.288604653,7.26397204453645e-09,0.231064404890839,0.337,0.247,0.000253272913276852,0.231064404890839,"sig","#E7B800"
"449","Pitpnc1",7.49e-15,-0.357970239,0.366,0.485,2.61e-10,NA,"Nfib","Nfib",0.051956271,1,-0.357970239,8.48470055655385e-17,0.331245103201497,0.508,0.366,2.95836054305363e-12,0.331245103201497,"sig","#E7B800"
"450","Pknox2",4.95e-15,-0.309315355,0.411,0.529,1.73e-10,NA,"Brd4","Brd4",0.008470255,1,-0.309315355,3.7982129498814e-10,0.195712680820067,0.513,0.411,1.32432290923515e-05,0.195712680820067,"sig","#E7B800"
"451","Plcb4",1.27e-07,0.350902526,0.443,0.374,0.004422185,NA,"","",NA,NA,0.350902526,7.60182189687576e-05,-0.272856018766642,0.407,0.443,1,-0.272856018766642,"non-sig","#00AFBB"
"452","Plekha1",8.12e-12,0.425091081,0.402,0.302,2.83e-07,NA,"Stat1","Stat1",0.031501125,1,0.425091081,0.00225766869615967,-0.322460887763039,0.377,0.402,1,-0.322460887763039,"non-sig","#00AFBB"
"453","Plekha2",6.31e-09,0.225756886,0.053,0.016,0.00021985,NA,"","",NA,NA,0.225756886,2.02247266349076e-14,-0.270761978435729,0.007,0.053,7.05175543579322e-10,-0.270761978435729,"sig","#E7B800"
"454","Plxna2",1.75e-13,-0.281257214,0.375,0.487,6.11e-09,NA,"Smarcc1","Smarcc1",0.088191281,1,-0.281257214,5.7979817934364e-13,0.26074045342468,0.496,0.375,2.02158231191747e-08,0.26074045342468,"sig","#E7B800"
