"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SD3D_1_FC_clean_L009","SD3D_2_FC_clean_L010","SD3D_3_FC_clean_L011","SD3D_4_FC_clean_L012","R7_1_FC_clean_L013","R7_2_FC_clean_L014","R7_3_FC_clean_L015","R7_4_FC_clean_L016"
"32465","ENSMUSG00000093503.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32466","ENSMUSG00000093504.4",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32467","ENSMUSG00000093505.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32468","ENSMUSG00000093507.2",8.0074418931169,0.687965384702893,0.544939843513966,1.26246115583446,0.206782895259165,NA,4.59453673876489,6.28384229947675,4.10995636551206,16.932099428712,4.54173015611628,2.97523173355764,6.34553175091447,11.2945027932783,11.2894494891689,11.8617281446849,13.7974059940469,13.9445479875437,5.54669314107309,4.74018908248008,2.55342183177499,7.30820335276561
"32469","ENSMUSG00000093508.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32470","ENSMUSG00000093509.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32471","ENSMUSG00000093510.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32472","ENSMUSG00000093513.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32473","ENSMUSG00000093515.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32474","ENSMUSG00000093516.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32475","ENSMUSG00000093518.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32476","ENSMUSG00000093520.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32477","ENSMUSG00000093522.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32478","ENSMUSG00000093525.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32479","ENSMUSG00000093528.2",1.15905266034879,-0.105042234175627,1.74043292073365,-0.0603540837019727,0.951873627849124,NA,0,0.897691757068107,0,1.1288066285808,1.13543253902907,2.97523173355764,1.05758862515241,3.08031894362135,0,0,0,1.85927306500583,3.69779542738206,0.948037816496016,0.851140610591662,0.913525419095701
"32480","ENSMUSG00000093530.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32481","ENSMUSG00000093531.4",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32482","ENSMUSG00000093533.4",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32483","ENSMUSG00000093534.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32484","ENSMUSG00000093535.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32485","ENSMUSG00000093537.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32486","ENSMUSG00000093538.3",0.0660992890720257,-0.115827098389771,4.32794324778021,-0.0267626195073557,0.978649067842981,NA,0,0,0,0,0,0,1.05758862515241,0,0,0,0,0,0,0,0,0
"32487","ENSMUSG00000093539.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32488","ENSMUSG00000093540.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32489","ENSMUSG00000093541.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32490","ENSMUSG00000093543.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32491","ENSMUSG00000093544.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32492","ENSMUSG00000093545.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32493","ENSMUSG00000093546.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32494","ENSMUSG00000093547.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32495","ENSMUSG00000093548.2",0.057489191641862,0.605513665861399,4.32794324778021,0.139907949618324,0.888732720183771,NA,0,0,0,0,0,0,0,0,0,0,0.919827066269792,0,0,0,0,0
"32496","ENSMUSG00000093549.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32497","ENSMUSG00000093550.8",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32498","ENSMUSG00000093551.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32499","ENSMUSG00000093552.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32500","ENSMUSG00000093554.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32501","ENSMUSG00000093556.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32502","ENSMUSG00000093557.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32503","ENSMUSG00000093559.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32504","ENSMUSG00000093560.3",0.239399194328371,1.31314377023157,3.90853202932777,0.335968532527905,0.736894596003892,NA,0,0,0,0,0,0,1.05758862515241,0,0,0,0,1.85927306500583,0,0,0,0.913525419095701
"32505","ENSMUSG00000093562.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32506","ENSMUSG00000093563.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32507","ENSMUSG00000093564.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32508","ENSMUSG00000093565.3",5.52960485259113,-0.296523079377786,0.676448860075644,-0.43835254500189,0.6611307411939,NA,10.337707662221,5.38615054240864,4.10995636551206,7.90164640006559,2.27086507805814,3.96697564474352,9.51829762637171,7.18741086844981,4.10525435969778,12.8502054900753,1.83965413253958,3.71854613001166,1.84889771369103,2.84411344948805,5.10684366354997,5.4811525145742
"32509","ENSMUSG00000093567.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32510","ENSMUSG00000093568.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32511","ENSMUSG00000093570.4",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32512","ENSMUSG00000093573.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32513","ENSMUSG00000093574.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32514","ENSMUSG00000093579.2",3.14489066097552,0.203463365094943,0.851815714619021,0.238858430999882,0.811215359878933,NA,4.59453673876489,2.69307527120432,3.08246727413405,2.2576132571616,2.27086507805814,1.98348782237176,3.17276587545724,3.08031894362135,3.07894076977333,3.95390938156163,0,7.43709226002331,6.47114199791861,0.948037816496016,2.55342183177499,2.7405762572871
"32515","ENSMUSG00000093580.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32516","ENSMUSG00000093581.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32517","ENSMUSG00000093584.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32518","ENSMUSG00000093587.5",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32519","ENSMUSG00000093588.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32520","ENSMUSG00000093589.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32521","ENSMUSG00000093590.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32522","ENSMUSG00000093592.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32523","ENSMUSG00000093594.2",3.45439845855955,-1.17995574474384,0.871758891382639,-1.35353451098432,0.175884932568274,NA,1.14863418469122,5.38615054240864,4.10995636551206,6.77283977148479,4.54173015611628,7.93395128948705,0,4.10709192482846,3.07894076977333,0.988477345390406,1.83965413253958,1.85927306500583,3.69779542738206,1.89607563299203,4.25570305295831,3.6541016763828
"32524","ENSMUSG00000093595.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32525","ENSMUSG00000093598.2",0.667705877722182,-0.122759957952402,1.91851437205002,-0.0639869889643973,0.948980586878976,NA,0,0.897691757068107,1.02748909137802,1.1288066285808,1.13543253902907,0,0,1.02677298120712,0,0,0,2.78890959750874,0,0,0.851140610591662,1.8270508381914
"32526","ENSMUSG00000093599.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32527","ENSMUSG00000093601.3",0.269410319335575,-2.15706258867459,3.24008358229543,-0.665742884060546,0.505575457808446,NA,1.14863418469122,0.897691757068107,0,1.1288066285808,1.13543253902907,0,0,0,0,0,0,0,0,0,0,0
"32528","ENSMUSG00000093602.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32529","ENSMUSG00000093607.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32530","ENSMUSG00000093610.9",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32531","ENSMUSG00000093614.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32532","ENSMUSG00000093615.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32533","ENSMUSG00000093616.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32534","ENSMUSG00000093617.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32535","ENSMUSG00000093618.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32536","ENSMUSG00000093619.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32537","ENSMUSG00000093621.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32538","ENSMUSG00000093622.3",2.41087899586342,0.171960158737906,1.0184218518395,0.168849635764695,0.865914915099745,NA,4.59453673876489,0.897691757068107,0,3.3864198857424,3.40629761708721,2.97523173355764,4.23035450060965,3.08031894362135,3.07894076977333,2.96543203617122,0,3.71854613001166,2.77334657053655,0,2.55342183177499,0.913525419095701
"32539","ENSMUSG00000093623.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32540","ENSMUSG00000093624.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32541","ENSMUSG00000093625.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32542","ENSMUSG00000093626.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32543","ENSMUSG00000093627.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32544","ENSMUSG00000093628.2",0.192609447747697,-1.58131096060963,4.32223656855475,-0.365854791964426,0.714473431848718,NA,0,0,2.05497818275603,0,0,0,0,1.02677298120712,0,0,0,0,0,0,0,0
"32545","ENSMUSG00000093634.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32546","ENSMUSG00000093637.2",1.24522664717974,0.149192403862884,1.57993361292319,0.094429539724045,0.924767951333123,NA,0,0.897691757068107,4.10995636551206,0,0,0.991743911185881,0,2.05354596241423,0,0,0.919827066269792,4.64818266251457,2.77334657053655,0,1.70228122118332,1.8270508381914
"32547","ENSMUSG00000093639.5",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32548","ENSMUSG00000093642.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32549","ENSMUSG00000093644.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32550","ENSMUSG00000093645.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32551","ENSMUSG00000093648.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32552","ENSMUSG00000093649.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32553","ENSMUSG00000093650.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32554","ENSMUSG00000093651.2",0.62901953066917,0.0269599894280069,2.09554998998793,0.0128653525598605,0.989735216990505,NA,1.14863418469122,2.69307527120432,0,0,1.13543253902907,0,1.05758862515241,0,2.05262717984889,1.97695469078081,0,0,0,0,0,0
"32555","ENSMUSG00000093652.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32556","ENSMUSG00000093658.2",0.365439772225182,0.60551463296774,3.05877684493765,0.197959728239045,0.843076572349762,NA,0,0,0,0,1.13543253902907,0,0,0,0,0.988477345390406,0,0,0,1.89607563299203,0,1.8270508381914
"32557","ENSMUSG00000093660.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32558","ENSMUSG00000093662.3",0.130216897220318,-0.115833854266699,4.32794324778021,-0.02676418049754,0.978647822798994,NA,0,0,0,0,1.13543253902907,0,0,0,0,0,0,0,0,0.948037816496016,0,0
"32559","ENSMUSG00000093663.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32560","ENSMUSG00000093664.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32561","ENSMUSG00000093665.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32562","ENSMUSG00000093666.4",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32563","ENSMUSG00000093668.4",0.799581131846901,-0.678661387094875,1.8360279946905,-0.369635642298187,0.711653990392168,NA,0,0.897691757068107,1.02748909137802,1.1288066285808,2.27086507805814,0,0,0,1.02631358992444,0,0.919827066269792,0,0,2.84411344948805,0.851140610591662,1.8270508381914
"32564","ENSMUSG00000093669.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32565","ENSMUSG00000093671.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32566","ENSMUSG00000093672.3",3.35789387193582,-0.907025934963553,1.07463569028683,-0.844031091803268,0.398652031657792,NA,13.7836102162947,3.59076702827243,0,2.2576132571616,3.40629761708721,1.98348782237176,0,1.02677298120712,0,0.988477345390406,2.75948119880938,6.5074557275204,0.924448856845516,6.63626471547211,2.55342183177499,7.30820335276561
"32567","ENSMUSG00000093673.2",2.014103935342,-1.83793925677564,1.26528633868364,-1.45258760849957,0.146338288595352,NA,3.44590255407367,1.79538351413621,3.08246727413405,2.2576132571616,6.81259523417442,0,3.17276587545724,3.08031894362135,2.05262717984889,0.988477345390406,0,0,1.84889771369103,0.948037816496016,0,2.7405762572871
"32568","ENSMUSG00000093675.8",0.121662502967307,0.605506909984471,4.32794324778021,0.13990638862814,0.888733953543574,NA,0,0,0,0,0,0,0,1.02677298120712,0,0,0.919827066269792,0,0,0,0,0
"32569","ENSMUSG00000093681.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32570","ENSMUSG00000093682.2",0.465224669024,0.605515807716711,2.91866566535909,0.207463230510924,0.835648105750877,NA,0,0,0,0,4.54173015611628,0,1.05758862515241,0,0,0,0.919827066269792,0,0.924448856845516,0,0,0
"32571","ENSMUSG00000093683.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32572","ENSMUSG00000093685.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32573","ENSMUSG00000093686.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32574","ENSMUSG00000093687.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32575","ENSMUSG00000093688.2",0.123559668173801,1.36824857155581,4.32364151528446,0.316457450674143,0.75165531632162,NA,0,0,0,0,0,0,0,0,0,1.97695469078081,0,0,0,0,0,0
"32576","ENSMUSG00000093689.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32577","ENSMUSG00000093690.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32578","ENSMUSG00000093695.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32579","ENSMUSG00000093696.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32580","ENSMUSG00000093697.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32581","ENSMUSG00000093699.2",0.0570953386934813,-0.115827098389771,4.32794324778021,-0.0267626195073557,0.978649067842981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913525419095701
"32582","ENSMUSG00000093701.8",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32583","ENSMUSG00000093702.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32584","ENSMUSG00000093703.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32585","ENSMUSG00000093705.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32586","ENSMUSG00000093707.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32587","ENSMUSG00000093708.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32588","ENSMUSG00000093710.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32589","ENSMUSG00000093711.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32590","ENSMUSG00000093714.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32591","ENSMUSG00000093716.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32592","ENSMUSG00000093719.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32593","ENSMUSG00000093720.2",5.9987768775671,-0.0972743382624189,0.640890497321658,-0.151779966576096,0.879360483409482,NA,4.59453673876489,8.97691757068107,3.08246727413405,5.64403314290399,0,7.93395128948705,4.23035450060965,5.13386490603558,5.13156794962222,1.97695469078081,6.43878946388854,7.43709226002331,10.1689374253007,7.58430253196812,8.51140610591662,9.13525419095701
"32594","ENSMUSG00000093721.2",0.113883788369601,-0.837140839069953,4.32794324778021,-0.193426944657678,0.846624615091155,NA,0,0.897691757068107,0,0,0,0,0,0,0,0,0,0,0.924448856845516,0,0,0
"32595","ENSMUSG00000093722.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32596","ENSMUSG00000093724.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32597","ENSMUSG00000093725.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32598","ENSMUSG00000093726.2",0.500056940665703,1.36317638302192,2.92539424796213,0.465980400409801,0.641229529796137,NA,0,0,0,0,1.13543253902907,0,2.11517725030482,0,0,1.97695469078081,0,0,2.77334657053655,0,0,0
"32599","ENSMUSG00000093727.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32600","ENSMUSG00000093728.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32601","ENSMUSG00000093729.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32602","ENSMUSG00000093730.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32603","ENSMUSG00000093731.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32604","ENSMUSG00000093732.2",0.456972173629551,-2.5294974039149,2.82318051296156,-0.895974377940651,0.370266447757872,NA,2.29726836938244,1.79538351413621,0,0,2.27086507805814,0,0,0,0,0,0,0,0,0.948037816496016,0,0
"32605","ENSMUSG00000093736.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32606","ENSMUSG00000093738.3",0.0641445993702778,0.605513665861399,4.32794324778021,0.139907949618324,0.888732720183771,NA,0,0,0,0,0,0,0,0,1.02631358992444,0,0,0,0,0,0,0
"32607","ENSMUSG00000093739.2",1.34995234561397,1.90864508908176,1.36751962111498,1.39569850378131,0.162805305072122,NA,0,0.897691757068107,1.02748909137802,0,2.27086507805814,0.991743911185881,1.05758862515241,2.05354596241423,3.07894076977333,1.97695469078081,1.83965413253958,0.929636532502914,1.84889771369103,0.948037816496016,0.851140610591662,1.8270508381914
"32608","ENSMUSG00000093740.2",0.0641733113254447,-0.115827098389771,4.32794324778021,-0.0267626195073557,0.978649067842981,NA,0,0,0,0,0,0,0,1.02677298120712,0,0,0,0,0,0,0,0
"32609","ENSMUSG00000093741.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32610","ENSMUSG00000093743.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32611","ENSMUSG00000093744.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32612","ENSMUSG00000093746.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32613","ENSMUSG00000093747.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32614","ENSMUSG00000093748.2",0.545228662992017,-0.910864061378518,2.81418022889816,-0.323669412507795,0.746188330560879,NA,2.29726836938244,0,0,0,0,0,0,0,1.02631358992444,0,0,0,3.69779542738206,0,1.70228122118332,0
"32615","ENSMUSG00000093749.2",0.0581022832814321,0.605513665861399,4.32794324778021,0.139907949618324,0.888732720183771,NA,0,0,0,0,0,0,0,0,0,0,0,0.929636532502914,0,0,0,0
"32616","ENSMUSG00000093751.2",0.238375346185003,1.89830381327185,3.86880975649072,0.490668689533533,0.623660795124379,NA,0,0,0,0,0,0,0,0,1.02631358992444,0,1.83965413253958,0,0,0.948037816496016,0,0
"32617","ENSMUSG00000093753.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32618","ENSMUSG00000093755.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32619","ENSMUSG00000093756.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32620","ENSMUSG00000093757.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32621","ENSMUSG00000093758.2",0.0570953386934813,-0.115827098389771,4.32794324778021,-0.0267626195073557,0.978649067842981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913525419095701
"32622","ENSMUSG00000093759.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32623","ENSMUSG00000093761.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32624","ENSMUSG00000093763.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32625","ENSMUSG00000093765.8",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32626","ENSMUSG00000093766.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627","ENSMUSG00000093767.3",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32628","ENSMUSG00000093768.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32629","ENSMUSG00000093769.5",3.11425529350886,2.71514028540481,4.17008360170141,0.65109972478658,0.514982114166408,NA,0,0,0,3.3864198857424,0,0,24.3245383785055,0,0,13.8386828354657,8.27844359642813,0,0,0,0,0
"32630","ENSMUSG00000093770.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32631","ENSMUSG00000093771.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32632","ENSMUSG00000093772.2",0.185531475115733,-1.58131096060963,4.32223656855475,-0.365854791964426,0.714473431848718,NA,0,0,2.05497818275603,0,0,0,0,0,0,0,0,0,0,0,0,0.913525419095701
"32633","ENSMUSG00000093773.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32634","ENSMUSG00000093774.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
